dy =  1.87683
x 	 P5 	 err
   0.19800 	    0.30602 	   -0.00030
   0.19810 	    0.30612 	   -0.00030
   0.19820 	    0.30621 	   -0.00030
   0.19830 	    0.30630 	   -0.00030
   0.19840 	    0.30639 	   -0.00030
   0.19850 	    0.30648 	   -0.00030
   0.19860 	    0.30657 	   -0.00030
   0.19870 	    0.30666 	   -0.00030
   0.19880 	    0.30675 	   -0.00030
   0.19890 	    0.30684 	   -0.00030
   0.19900 	    0.30693 	   -0.00030
   0.19910 	    0.30702 	   -0.00030
   0.19920 	    0.30711 	   -0.00030
   0.19930 	    0.30720 	   -0.00030
   0.19940 	    0.30729 	   -0.00030
   0.19950 	    0.30738 	   -0.00030
   0.19960 	    0.30746 	   -0.00030
   0.19970 	    0.30755 	   -0.00030
   0.19980 	    0.30764 	   -0.00030
   0.19990 	    0.30773 	   -0.00030
   0.20000 	    0.30782 	   -0.00030
   0.20010 	    0.30791 	   -0.00030
   0.20020 	    0.30800 	   -0.00030
   0.20030 	    0.30809 	   -0.00030
   0.20040 	    0.30818 	   -0.00030
   0.20050 	    0.30826 	   -0.00030
   0.20060 	    0.30835 	   -0.00030
   0.20070 	    0.30844 	   -0.00030
   0.20080 	    0.30853 	   -0.00030
   0.20090 	    0.30862 	   -0.00030
   0.20100 	    0.30871 	   -0.00030
   0.20110 	    0.30879 	   -0.00030
   0.20120 	    0.30888 	   -0.00030
   0.20130 	    0.30897 	   -0.00030
   0.20140 	    0.30906 	   -0.00030
   0.20150 	    0.30914 	   -0.00030
   0.20160 	    0.30923 	   -0.00030
   0.20170 	    0.30932 	   -0.00030
   0.20180 	    0.30941 	   -0.00030
   0.20190 	    0.30949 	   -0.00030
   0.20200 	    0.30958 	   -0.00030
   0.20210 	    0.30967 	   -0.00030
   0.20220 	    0.30975 	   -0.00030
   0.20230 	    0.30984 	   -0.00030
   0.20240 	    0.30993 	   -0.00030
   0.20250 	    0.31001 	   -0.00030
   0.20260 	    0.31010 	   -0.00030
   0.20270 	    0.31019 	   -0.00030
   0.20280 	    0.31027 	   -0.00030
   0.20290 	    0.31036 	   -0.00030
   0.20300 	    0.31045 	   -0.00030
   0.20310 	    0.31053 	   -0.00030
   0.20320 	    0.31062 	   -0.00030
   0.20330 	    0.31070 	   -0.00030
   0.20340 	    0.31079 	   -0.00030
   0.20350 	    0.31088 	   -0.00030
   0.20360 	    0.31096 	   -0.00030
   0.20370 	    0.31105 	   -0.00030
   0.20380 	    0.31113 	   -0.00030
   0.20390 	    0.31122 	   -0.00030
   0.20400 	    0.31130 	   -0.00030
   0.20410 	    0.31139 	   -0.00030
   0.20420 	    0.31147 	   -0.00030
   0.20430 	    0.31156 	   -0.00030
   0.20440 	    0.31164 	   -0.00030
   0.20450 	    0.31173 	   -0.00030
   0.20460 	    0.31181 	   -0.00030
   0.20470 	    0.31190 	   -0.00031
   0.20480 	    0.31198 	   -0.00031
   0.20490 	    0.31206 	   -0.00031
   0.20500 	    0.31215 	   -0.00031
   0.20510 	    0.31223 	   -0.00031
   0.20520 	    0.31232 	   -0.00031
   0.20530 	    0.31240 	   -0.00031
   0.20540 	    0.31249 	   -0.00031
   0.20550 	    0.31257 	   -0.00031
   0.20560 	    0.31265 	   -0.00031
   0.20570 	    0.31274 	   -0.00031
   0.20580 	    0.31282 	   -0.00031
   0.20590 	    0.31290 	   -0.00031
   0.20600 	    0.31299 	   -0.00031
   0.20610 	    0.31307 	   -0.00031
   0.20620 	    0.31315 	   -0.00031
   0.20630 	    0.31324 	   -0.00031
   0.20640 	    0.31332 	   -0.00031
   0.20650 	    0.31340 	   -0.00031
   0.20660 	    0.31348 	   -0.00031
   0.20670 	    0.31357 	   -0.00031
   0.20680 	    0.31365 	   -0.00031
   0.20690 	    0.31373 	   -0.00031
   0.20700 	    0.31381 	   -0.00031
   0.20710 	    0.31390 	   -0.00031
   0.20720 	    0.31398 	   -0.00031
   0.20730 	    0.31406 	   -0.00031
   0.20740 	    0.31414 	   -0.00031
   0.20750 	    0.31423 	   -0.00031
   0.20760 	    0.31431 	   -0.00031
   0.20770 	    0.31439 	   -0.00031
   0.20780 	    0.31447 	   -0.00031
   0.20790 	    0.31455 	   -0.00031
   0.20800 	    0.31463 	   -0.00031
   0.20810 	    0.31471 	   -0.00031
   0.20820 	    0.31480 	   -0.00031
   0.20830 	    0.31488 	   -0.00031
   0.20840 	    0.31496 	   -0.00031
   0.20850 	    0.31504 	   -0.00031
   0.20860 	    0.31512 	   -0.00031
   0.20870 	    0.31520 	   -0.00031
   0.20880 	    0.31528 	   -0.00031
   0.20890 	    0.31536 	   -0.00031
   0.20900 	    0.31544 	   -0.00031
   0.20910 	    0.31552 	   -0.00031
   0.20920 	    0.31560 	   -0.00031
   0.20930 	    0.31568 	   -0.00031
   0.20940 	    0.31576 	   -0.00031
   0.20950 	    0.31584 	   -0.00031
   0.20960 	    0.31592 	   -0.00031
   0.20970 	    0.31600 	   -0.00031
   0.20980 	    0.31608 	   -0.00031
   0.20990 	    0.31616 	   -0.00031
   0.21000 	    0.31624 	   -0.00031
   0.21010 	    0.31632 	   -0.00031
   0.21020 	    0.31640 	   -0.00031
   0.21030 	    0.31648 	   -0.00031
   0.21040 	    0.31656 	   -0.00031
   0.21050 	    0.31664 	   -0.00031
   0.21060 	    0.31672 	   -0.00031
   0.21070 	    0.31680 	   -0.00031
   0.21080 	    0.31687 	   -0.00031
   0.21090 	    0.31695 	   -0.00031
   0.21100 	    0.31703 	   -0.00031
   0.21110 	    0.31711 	   -0.00031
   0.21120 	    0.31719 	   -0.00031
   0.21130 	    0.31727 	   -0.00031
   0.21140 	    0.31735 	   -0.00031
   0.21150 	    0.31742 	   -0.00031
   0.21160 	    0.31750 	   -0.00031
   0.21170 	    0.31758 	   -0.00031
   0.21180 	    0.31766 	   -0.00031
   0.21190 	    0.31773 	   -0.00031
   0.21200 	    0.31781 	   -0.00031
   0.21210 	    0.31789 	   -0.00031
   0.21220 	    0.31797 	   -0.00031
   0.21230 	    0.31804 	   -0.00031
   0.21240 	    0.31812 	   -0.00031
   0.21250 	    0.31820 	   -0.00031
   0.21260 	    0.31828 	   -0.00031
   0.21270 	    0.31835 	   -0.00031
   0.21280 	    0.31843 	   -0.00031
   0.21290 	    0.31851 	   -0.00031
   0.21300 	    0.31858 	   -0.00031
   0.21310 	    0.31866 	   -0.00031
   0.21320 	    0.31874 	   -0.00031
   0.21330 	    0.31881 	   -0.00031
   0.21340 	    0.31889 	   -0.00031
   0.21350 	    0.31896 	   -0.00031
   0.21360 	    0.31904 	   -0.00031
   0.21370 	    0.31912 	   -0.00031
   0.21380 	    0.31919 	   -0.00031
   0.21390 	    0.31927 	   -0.00031
   0.21400 	    0.31934 	   -0.00031
   0.21410 	    0.31942 	   -0.00031
   0.21420 	    0.31949 	   -0.00031
   0.21430 	    0.31957 	   -0.00031
   0.21440 	    0.31965 	   -0.00031
   0.21450 	    0.31972 	   -0.00031
   0.21460 	    0.31980 	   -0.00031
   0.21470 	    0.31987 	   -0.00031
   0.21480 	    0.31995 	   -0.00031
   0.21490 	    0.32002 	   -0.00031
   0.21500 	    0.32010 	   -0.00031
   0.21510 	    0.32017 	   -0.00031
   0.21520 	    0.32024 	   -0.00031
   0.21530 	    0.32032 	   -0.00031
   0.21540 	    0.32039 	   -0.00031
   0.21550 	    0.32047 	   -0.00031
   0.21560 	    0.32054 	   -0.00031
   0.21570 	    0.32062 	   -0.00031
   0.21580 	    0.32069 	   -0.00031
   0.21590 	    0.32076 	   -0.00031
   0.21600 	    0.32084 	   -0.00031
   0.21610 	    0.32091 	   -0.00031
   0.21620 	    0.32098 	   -0.00031
   0.21630 	    0.32106 	   -0.00031
   0.21640 	    0.32113 	   -0.00031
   0.21650 	    0.32120 	   -0.00031
   0.21660 	    0.32128 	   -0.00031
   0.21670 	    0.32135 	   -0.00031
   0.21680 	    0.32142 	   -0.00031
   0.21690 	    0.32150 	   -0.00031
   0.21700 	    0.32157 	   -0.00031
   0.21710 	    0.32164 	   -0.00031
   0.21720 	    0.32171 	   -0.00031
   0.21730 	    0.32179 	   -0.00031
   0.21740 	    0.32186 	   -0.00031
   0.21750 	    0.32193 	   -0.00031
   0.21760 	    0.32200 	   -0.00032
   0.21770 	    0.32208 	   -0.00032
   0.21780 	    0.32215 	   -0.00032
   0.21790 	    0.32222 	   -0.00032
   0.21800 	    0.32229 	   -0.00032
   0.21810 	    0.32236 	   -0.00032
   0.21820 	    0.32243 	   -0.00032
   0.21830 	    0.32251 	   -0.00032
   0.21840 	    0.32258 	   -0.00032
   0.21850 	    0.32265 	   -0.00032
   0.21860 	    0.32272 	   -0.00032
   0.21870 	    0.32279 	   -0.00032
   0.21880 	    0.32286 	   -0.00032
   0.21890 	    0.32293 	   -0.00032
   0.21900 	    0.32300 	   -0.00032
   0.21910 	    0.32307 	   -0.00032
   0.21920 	    0.32314 	   -0.00032
   0.21930 	    0.32321 	   -0.00032
   0.21940 	    0.32329 	   -0.00032
   0.21950 	    0.32336 	   -0.00032
   0.21960 	    0.32343 	   -0.00032
   0.21970 	    0.32350 	   -0.00032
   0.21980 	    0.32357 	   -0.00032
   0.21990 	    0.32364 	   -0.00032
   0.22000 	    0.32371 	   -0.00032
   0.22010 	    0.32377 	   -0.00032
   0.22020 	    0.32384 	   -0.00032
   0.22030 	    0.32391 	   -0.00032
   0.22040 	    0.32398 	   -0.00032
   0.22050 	    0.32405 	   -0.00032
   0.22060 	    0.32412 	   -0.00032
   0.22070 	    0.32419 	   -0.00032
   0.22080 	    0.32426 	   -0.00032
   0.22090 	    0.32433 	   -0.00032
   0.22100 	    0.32440 	   -0.00032
   0.22110 	    0.32447 	   -0.00032
   0.22120 	    0.32454 	   -0.00032
   0.22130 	    0.32460 	   -0.00032
   0.22140 	    0.32467 	   -0.00032
   0.22150 	    0.32474 	   -0.00032
   0.22160 	    0.32481 	   -0.00032
   0.22170 	    0.32488 	   -0.00032
   0.22180 	    0.32494 	   -0.00032
   0.22190 	    0.32501 	   -0.00032
   0.22200 	    0.32508 	   -0.00032
   0.22210 	    0.32515 	   -0.00032
   0.22220 	    0.32522 	   -0.00032
   0.22230 	    0.32528 	   -0.00032
   0.22240 	    0.32535 	   -0.00032
   0.22250 	    0.32542 	   -0.00032
   0.22260 	    0.32549 	   -0.00032
   0.22270 	    0.32555 	   -0.00032
   0.22280 	    0.32562 	   -0.00032
   0.22290 	    0.32569 	   -0.00032
   0.22300 	    0.32575 	   -0.00032
   0.22310 	    0.32582 	   -0.00032
   0.22320 	    0.32589 	   -0.00032
   0.22330 	    0.32595 	   -0.00032
   0.22340 	    0.32602 	   -0.00032
   0.22350 	    0.32609 	   -0.00032
   0.22360 	    0.32615 	   -0.00032
   0.22370 	    0.32622 	   -0.00032
   0.22380 	    0.32628 	   -0.00032
   0.22390 	    0.32635 	   -0.00032
   0.22400 	    0.32642 	   -0.00032
   0.22410 	    0.32648 	   -0.00032
   0.22420 	    0.32655 	   -0.00032
   0.22430 	    0.32661 	   -0.00032
   0.22440 	    0.32668 	   -0.00032
   0.22450 	    0.32674 	   -0.00032
   0.22460 	    0.32681 	   -0.00032
   0.22470 	    0.32687 	   -0.00032
   0.22480 	    0.32694 	   -0.00032
   0.22490 	    0.32700 	   -0.00032
   0.22500 	    0.32707 	   -0.00032
   0.22510 	    0.32713 	   -0.00032
   0.22520 	    0.32720 	   -0.00032
   0.22530 	    0.32726 	   -0.00032
   0.22540 	    0.32733 	   -0.00032
   0.22550 	    0.32739 	   -0.00032
   0.22560 	    0.32746 	   -0.00032
   0.22570 	    0.32752 	   -0.00032
   0.22580 	    0.32758 	   -0.00032
   0.22590 	    0.32765 	   -0.00032
   0.22600 	    0.32771 	   -0.00032
   0.22610 	    0.32777 	   -0.00032
   0.22620 	    0.32784 	   -0.00032
   0.22630 	    0.32790 	   -0.00032
   0.22640 	    0.32797 	   -0.00032
   0.22650 	    0.32803 	   -0.00032
   0.22660 	    0.32809 	   -0.00032
   0.22670 	    0.32815 	   -0.00032
   0.22680 	    0.32822 	   -0.00032
   0.22690 	    0.32828 	   -0.00032
   0.22700 	    0.32834 	   -0.00032
   0.22710 	    0.32841 	   -0.00032
   0.22720 	    0.32847 	   -0.00032
   0.22730 	    0.32853 	   -0.00032
   0.22740 	    0.32859 	   -0.00032
   0.22750 	    0.32866 	   -0.00032
   0.22760 	    0.32872 	   -0.00032
   0.22770 	    0.32878 	   -0.00032
   0.22780 	    0.32884 	   -0.00032
   0.22790 	    0.32890 	   -0.00032
   0.22800 	    0.32897 	   -0.00032
   0.22810 	    0.32903 	   -0.00032
   0.22820 	    0.32909 	   -0.00032
   0.22830 	    0.32915 	   -0.00032
   0.22840 	    0.32921 	   -0.00032
   0.22850 	    0.32927 	   -0.00032
   0.22860 	    0.32933 	   -0.00032
   0.22870 	    0.32940 	   -0.00032
   0.22880 	    0.32946 	   -0.00032
   0.22890 	    0.32952 	   -0.00032
   0.22900 	    0.32958 	   -0.00032
   0.22910 	    0.32964 	   -0.00032
   0.22920 	    0.32970 	   -0.00032
   0.22930 	    0.32976 	   -0.00032
   0.22940 	    0.32982 	   -0.00032
   0.22950 	    0.32988 	   -0.00032
   0.22960 	    0.32994 	   -0.00032
   0.22970 	    0.33000 	   -0.00032
   0.22980 	    0.33006 	   -0.00032
   0.22990 	    0.33012 	   -0.00032
   0.23000 	    0.33018 	   -0.00032
   0.23010 	    0.33024 	   -0.00032
   0.23020 	    0.33030 	   -0.00032
   0.23030 	    0.33036 	   -0.00032
   0.23040 	    0.33042 	   -0.00032
   0.23050 	    0.33048 	   -0.00032
   0.23060 	    0.33054 	   -0.00032
   0.23070 	    0.33060 	   -0.00032
   0.23080 	    0.33066 	   -0.00032
   0.23090 	    0.33071 	   -0.00032
   0.23100 	    0.33077 	   -0.00032
   0.23110 	    0.33083 	   -0.00032
   0.23120 	    0.33089 	   -0.00032
   0.23130 	    0.33095 	   -0.00032
   0.23140 	    0.33101 	   -0.00032
   0.23150 	    0.33106 	   -0.00032
   0.23160 	    0.33112 	   -0.00032
   0.23170 	    0.33118 	   -0.00032
   0.23180 	    0.33124 	   -0.00032
   0.23190 	    0.33130 	   -0.00032
   0.23200 	    0.33135 	   -0.00032
   0.23210 	    0.33141 	   -0.00032
   0.23220 	    0.33147 	   -0.00032
   0.23230 	    0.33153 	   -0.00032
   0.23240 	    0.33158 	   -0.00032
   0.23250 	    0.33164 	   -0.00032
   0.23260 	    0.33170 	   -0.00032
   0.23270 	    0.33176 	   -0.00032
   0.23280 	    0.33181 	   -0.00032
   0.23290 	    0.33187 	   -0.00032
   0.23300 	    0.33193 	   -0.00033
   0.23310 	    0.33198 	   -0.00033
   0.23320 	    0.33204 	   -0.00033
   0.23330 	    0.33210 	   -0.00033
   0.23340 	    0.33215 	   -0.00033
   0.23350 	    0.33221 	   -0.00033
   0.23360 	    0.33226 	   -0.00033
   0.23370 	    0.33232 	   -0.00033
   0.23380 	    0.33238 	   -0.00033
   0.23390 	    0.33243 	   -0.00033
   0.23400 	    0.33249 	   -0.00033
   0.23410 	    0.33254 	   -0.00033
   0.23420 	    0.33260 	   -0.00033
   0.23430 	    0.33265 	   -0.00033
   0.23440 	    0.33271 	   -0.00033
   0.23450 	    0.33276 	   -0.00033
   0.23460 	    0.33282 	   -0.00033
   0.23470 	    0.33287 	   -0.00033
   0.23480 	    0.33293 	   -0.00033
   0.23490 	    0.33298 	   -0.00033
   0.23500 	    0.33304 	   -0.00033
   0.23510 	    0.33309 	   -0.00033
   0.23520 	    0.33315 	   -0.00033
   0.23530 	    0.33320 	   -0.00033
   0.23540 	    0.33326 	   -0.00033
   0.23550 	    0.33331 	   -0.00033
   0.23560 	    0.33336 	   -0.00033
   0.23570 	    0.33342 	   -0.00033
   0.23580 	    0.33347 	   -0.00033
   0.23590 	    0.33353 	   -0.00033
   0.23600 	    0.33358 	   -0.00033
   0.23610 	    0.33363 	   -0.00033
   0.23620 	    0.33369 	   -0.00033
   0.23630 	    0.33374 	   -0.00033
   0.23640 	    0.33379 	   -0.00033
   0.23650 	    0.33385 	   -0.00033
   0.23660 	    0.33390 	   -0.00033
   0.23670 	    0.33395 	   -0.00033
   0.23680 	    0.33400 	   -0.00033
   0.23690 	    0.33406 	   -0.00033
   0.23700 	    0.33411 	   -0.00033
   0.23710 	    0.33416 	   -0.00033
   0.23720 	    0.33421 	   -0.00033
   0.23730 	    0.33427 	   -0.00033
   0.23740 	    0.33432 	   -0.00033
   0.23750 	    0.33437 	   -0.00033
   0.23760 	    0.33442 	   -0.00033
   0.23770 	    0.33448 	   -0.00033
   0.23780 	    0.33453 	   -0.00033
   0.23790 	    0.33458 	   -0.00033
   0.23800 	    0.33463 	   -0.00033
   0.23810 	    0.33468 	   -0.00033
   0.23820 	    0.33473 	   -0.00033
   0.23830 	    0.33478 	   -0.00033
   0.23840 	    0.33484 	   -0.00033
   0.23850 	    0.33489 	   -0.00033
   0.23860 	    0.33494 	   -0.00033
   0.23870 	    0.33499 	   -0.00033
   0.23880 	    0.33504 	   -0.00033
   0.23890 	    0.33509 	   -0.00033
   0.23900 	    0.33514 	   -0.00033
   0.23910 	    0.33519 	   -0.00033
   0.23920 	    0.33524 	   -0.00033
   0.23930 	    0.33529 	   -0.00033
   0.23940 	    0.33534 	   -0.00033
   0.23950 	    0.33539 	   -0.00033
   0.23960 	    0.33544 	   -0.00033
   0.23970 	    0.33549 	   -0.00033
   0.23980 	    0.33554 	   -0.00033
   0.23990 	    0.33559 	   -0.00033
   0.24000 	    0.33564 	   -0.00033
   0.24010 	    0.33569 	   -0.00033
   0.24020 	    0.33574 	   -0.00033
   0.24030 	    0.33579 	   -0.00033
   0.24040 	    0.33584 	   -0.00033
   0.24050 	    0.33589 	   -0.00033
   0.24060 	    0.33593 	   -0.00033
   0.24070 	    0.33598 	   -0.00033
   0.24080 	    0.33603 	   -0.00033
   0.24090 	    0.33608 	   -0.00033
   0.24100 	    0.33613 	   -0.00033
   0.24110 	    0.33618 	   -0.00033
   0.24120 	    0.33622 	   -0.00033
   0.24130 	    0.33627 	   -0.00033
   0.24140 	    0.33632 	   -0.00033
   0.24150 	    0.33637 	   -0.00033
   0.24160 	    0.33642 	   -0.00033
   0.24170 	    0.33646 	   -0.00033
   0.24180 	    0.33651 	   -0.00033
   0.24190 	    0.33656 	   -0.00033
   0.24200 	    0.33661 	   -0.00033
   0.24210 	    0.33665 	   -0.00033
   0.24220 	    0.33670 	   -0.00033
   0.24230 	    0.33675 	   -0.00033
   0.24240 	    0.33680 	   -0.00033
   0.24250 	    0.33684 	   -0.00033
   0.24260 	    0.33689 	   -0.00033
   0.24270 	    0.33694 	   -0.00033
   0.24280 	    0.33698 	   -0.00033
   0.24290 	    0.33703 	   -0.00033
   0.24300 	    0.33707 	   -0.00033
   0.24310 	    0.33712 	   -0.00033
   0.24320 	    0.33717 	   -0.00033
   0.24330 	    0.33721 	   -0.00033
   0.24340 	    0.33726 	   -0.00033
   0.24350 	    0.33730 	   -0.00033
   0.24360 	    0.33735 	   -0.00033
   0.24370 	    0.33740 	   -0.00033
   0.24380 	    0.33744 	   -0.00033
   0.24390 	    0.33749 	   -0.00033
   0.24400 	    0.33753 	   -0.00033
   0.24410 	    0.33758 	   -0.00033
   0.24420 	    0.33762 	   -0.00033
   0.24430 	    0.33767 	   -0.00033
   0.24440 	    0.33771 	   -0.00033
   0.24450 	    0.33776 	   -0.00033
   0.24460 	    0.33780 	   -0.00033
   0.24470 	    0.33785 	   -0.00033
   0.24480 	    0.33789 	   -0.00033
   0.24490 	    0.33793 	   -0.00033
   0.24500 	    0.33798 	   -0.00033
   0.24510 	    0.33802 	   -0.00033
   0.24520 	    0.33807 	   -0.00033
   0.24530 	    0.33811 	   -0.00033
   0.24540 	    0.33815 	   -0.00033
   0.24550 	    0.33820 	   -0.00033
   0.24560 	    0.33824 	   -0.00033
   0.24570 	    0.33829 	   -0.00033
   0.24580 	    0.33833 	   -0.00033
   0.24590 	    0.33837 	   -0.00033
   0.24600 	    0.33842 	   -0.00033
   0.24610 	    0.33846 	   -0.00033
   0.24620 	    0.33850 	   -0.00033
   0.24630 	    0.33854 	   -0.00033
   0.24640 	    0.33859 	   -0.00033
   0.24650 	    0.33863 	   -0.00033
   0.24660 	    0.33867 	   -0.00033
   0.24670 	    0.33871 	   -0.00033
   0.24680 	    0.33876 	   -0.00033
   0.24690 	    0.33880 	   -0.00033
   0.24700 	    0.33884 	   -0.00033
   0.24710 	    0.33888 	   -0.00033
   0.24720 	    0.33893 	   -0.00033
   0.24730 	    0.33897 	   -0.00033
   0.24740 	    0.33901 	   -0.00033
   0.24750 	    0.33905 	   -0.00033
   0.24760 	    0.33909 	   -0.00033
   0.24770 	    0.33913 	   -0.00033
   0.24780 	    0.33917 	   -0.00033
   0.24790 	    0.33922 	   -0.00033
   0.24800 	    0.33926 	   -0.00033
   0.24810 	    0.33930 	   -0.00033
   0.24820 	    0.33934 	   -0.00033
   0.24830 	    0.33938 	   -0.00033
   0.24840 	    0.33942 	   -0.00033
   0.24850 	    0.33946 	   -0.00033
   0.24860 	    0.33950 	   -0.00033
   0.24870 	    0.33954 	   -0.00033
   0.24880 	    0.33958 	   -0.00033
   0.24890 	    0.33962 	   -0.00033
   0.24900 	    0.33966 	   -0.00033
   0.24910 	    0.33970 	   -0.00033
   0.24920 	    0.33974 	   -0.00033
   0.24930 	    0.33978 	   -0.00033
   0.24940 	    0.33982 	   -0.00033
   0.24950 	    0.33986 	   -0.00033
   0.24960 	    0.33990 	   -0.00033
   0.24970 	    0.33994 	   -0.00033
   0.24980 	    0.33998 	   -0.00033
   0.24990 	    0.34002 	   -0.00033
   0.25000 	    0.34005 	   -0.00033
   0.25010 	    0.34009 	   -0.00033
   0.25020 	    0.34013 	   -0.00033
   0.25030 	    0.34017 	   -0.00033
   0.25040 	    0.34021 	   -0.00033
   0.25050 	    0.34025 	   -0.00033
   0.25060 	    0.34029 	   -0.00033
   0.25070 	    0.34032 	   -0.00033
   0.25080 	    0.34036 	   -0.00033
   0.25090 	    0.34040 	   -0.00033
   0.25100 	    0.34044 	   -0.00033
   0.25110 	    0.34048 	   -0.00033
   0.25120 	    0.34051 	   -0.00033
   0.25130 	    0.34055 	   -0.00033
   0.25140 	    0.34059 	   -0.00033
   0.25150 	    0.34063 	   -0.00033
   0.25160 	    0.34066 	   -0.00033
   0.25170 	    0.34070 	   -0.00033
   0.25180 	    0.34074 	   -0.00033
   0.25190 	    0.34077 	   -0.00033
   0.25200 	    0.34081 	   -0.00033
   0.25210 	    0.34085 	   -0.00033
   0.25220 	    0.34088 	   -0.00033
   0.25230 	    0.34092 	   -0.00033
   0.25240 	    0.34096 	   -0.00033
   0.25250 	    0.34099 	   -0.00033
   0.25260 	    0.34103 	   -0.00033
   0.25270 	    0.34107 	   -0.00033
   0.25280 	    0.34110 	   -0.00033
   0.25290 	    0.34114 	   -0.00033
   0.25300 	    0.34117 	   -0.00033
   0.25310 	    0.34121 	   -0.00033
   0.25320 	    0.34124 	   -0.00033
   0.25330 	    0.34128 	   -0.00033
   0.25340 	    0.34131 	   -0.00033
   0.25350 	    0.34135 	   -0.00033
   0.25360 	    0.34138 	   -0.00033
   0.25370 	    0.34142 	   -0.00033
   0.25380 	    0.34145 	   -0.00033
   0.25390 	    0.34149 	   -0.00033
   0.25400 	    0.34152 	   -0.00033
   0.25410 	    0.34156 	   -0.00033
   0.25420 	    0.34159 	   -0.00033
   0.25430 	    0.34163 	   -0.00033
   0.25440 	    0.34166 	   -0.00033
   0.25450 	    0.34170 	   -0.00034
   0.25460 	    0.34173 	   -0.00034
   0.25470 	    0.34176 	   -0.00034
   0.25480 	    0.34180 	   -0.00034
   0.25490 	    0.34183 	   -0.00034
   0.25500 	    0.34186 	   -0.00034
   0.25510 	    0.34190 	   -0.00034
   0.25520 	    0.34193 	   -0.00034
   0.25530 	    0.34196 	   -0.00034
   0.25540 	    0.34200 	   -0.00034
   0.25550 	    0.34203 	   -0.00034
   0.25560 	    0.34206 	   -0.00034
   0.25570 	    0.34210 	   -0.00034
   0.25580 	    0.34213 	   -0.00034
   0.25590 	    0.34216 	   -0.00034
   0.25600 	    0.34219 	   -0.00034
   0.25610 	    0.34223 	   -0.00034
   0.25620 	    0.34226 	   -0.00034
   0.25630 	    0.34229 	   -0.00034
   0.25640 	    0.34232 	   -0.00034
   0.25650 	    0.34235 	   -0.00034
   0.25660 	    0.34239 	   -0.00034
   0.25670 	    0.34242 	   -0.00034
   0.25680 	    0.34245 	   -0.00034
   0.25690 	    0.34248 	   -0.00034
   0.25700 	    0.34251 	   -0.00034
   0.25710 	    0.34254 	   -0.00034
   0.25720 	    0.34257 	   -0.00034
   0.25730 	    0.34261 	   -0.00034
   0.25740 	    0.34264 	   -0.00034
   0.25750 	    0.34267 	   -0.00034
   0.25760 	    0.34270 	   -0.00034
   0.25770 	    0.34273 	   -0.00034
   0.25780 	    0.34276 	   -0.00034
   0.25790 	    0.34279 	   -0.00034
   0.25800 	    0.34282 	   -0.00034
   0.25810 	    0.34285 	   -0.00034
   0.25820 	    0.34288 	   -0.00034
   0.25830 	    0.34291 	   -0.00034
   0.25840 	    0.34294 	   -0.00034
   0.25850 	    0.34297 	   -0.00034
   0.25860 	    0.34300 	   -0.00034
   0.25870 	    0.34303 	   -0.00034
   0.25880 	    0.34306 	   -0.00034
   0.25890 	    0.34309 	   -0.00034
   0.25900 	    0.34312 	   -0.00034
   0.25910 	    0.34315 	   -0.00034
   0.25920 	    0.34318 	   -0.00034
   0.25930 	    0.34320 	   -0.00034
   0.25940 	    0.34323 	   -0.00034
   0.25950 	    0.34326 	   -0.00034
   0.25960 	    0.34329 	   -0.00034
   0.25970 	    0.34332 	   -0.00034
   0.25980 	    0.34335 	   -0.00034
   0.25990 	    0.34338 	   -0.00034
   0.26000 	    0.34340 	   -0.00034
   0.26010 	    0.34343 	   -0.00034
   0.26020 	    0.34346 	   -0.00034
   0.26030 	    0.34349 	   -0.00034
   0.26040 	    0.34351 	   -0.00034
   0.26050 	    0.34354 	   -0.00034
   0.26060 	    0.34357 	   -0.00034
   0.26070 	    0.34360 	   -0.00034
   0.26080 	    0.34362 	   -0.00034
   0.26090 	    0.34365 	   -0.00034
   0.26100 	    0.34368 	   -0.00034
   0.26110 	    0.34371 	   -0.00034
   0.26120 	    0.34373 	   -0.00034
   0.26130 	    0.34376 	   -0.00034
   0.26140 	    0.34379 	   -0.00034
   0.26150 	    0.34381 	   -0.00034
   0.26160 	    0.34384 	   -0.00034
   0.26170 	    0.34386 	   -0.00034
   0.26180 	    0.34389 	   -0.00034
   0.26190 	    0.34392 	   -0.00034
   0.26200 	    0.34394 	   -0.00034
   0.26210 	    0.34397 	   -0.00034
   0.26220 	    0.34399 	   -0.00034
   0.26230 	    0.34402 	   -0.00034
   0.26240 	    0.34405 	   -0.00034
   0.26250 	    0.34407 	   -0.00034
   0.26260 	    0.34410 	   -0.00034
   0.26270 	    0.34412 	   -0.00034
   0.26280 	    0.34415 	   -0.00034
   0.26290 	    0.34417 	   -0.00034
   0.26300 	    0.34420 	   -0.00034
   0.26310 	    0.34422 	   -0.00034
   0.26320 	    0.34425 	   -0.00034
   0.26330 	    0.34427 	   -0.00034
   0.26340 	    0.34429 	   -0.00034
   0.26350 	    0.34432 	   -0.00034
   0.26360 	    0.34434 	   -0.00034
   0.26370 	    0.34437 	   -0.00034
   0.26380 	    0.34439 	   -0.00034
   0.26390 	    0.34442 	   -0.00034
   0.26400 	    0.34444 	   -0.00034
   0.26410 	    0.34446 	   -0.00034
   0.26420 	    0.34449 	   -0.00034
   0.26430 	    0.34451 	   -0.00034
   0.26440 	    0.34453 	   -0.00034
