t 	 u 	 du
   6.00800 	    2.94774 	    0.59205
   6.00900 	    2.94833 	    0.59017
   6.01000 	    2.94892 	    0.58829
   6.01100 	    2.94951 	    0.58641
   6.01200 	    2.95009 	    0.58454
   6.01300 	    2.95068 	    0.58268
   6.01400 	    2.95126 	    0.58082
   6.01500 	    2.95184 	    0.57896
   6.01600 	    2.95242 	    0.57712
   6.01700 	    2.95299 	    0.57527
   6.01800 	    2.95357 	    0.57344
   6.01900 	    2.95414 	    0.57161
   6.02000 	    2.95471 	    0.56978
   6.02100 	    2.95528 	    0.56796
   6.02200 	    2.95585 	    0.56615
   6.02300 	    2.95641 	    0.56434
   6.02400 	    2.95697 	    0.56253
   6.02500 	    2.95754 	    0.56074
   6.02600 	    2.95810 	    0.55894
   6.02700 	    2.95865 	    0.55716
   6.02800 	    2.95921 	    0.55537
   6.02900 	    2.95976 	    0.55360
   6.03000 	    2.96032 	    0.55183
   6.03100 	    2.96087 	    0.55006
   6.03200 	    2.96142 	    0.54830
   6.03300 	    2.96197 	    0.54654
   6.03400 	    2.96251 	    0.54479
   6.03500 	    2.96305 	    0.54305
   6.03600 	    2.96360 	    0.54131
   6.03700 	    2.96414 	    0.53958
   6.03800 	    2.96468 	    0.53785
   6.03900 	    2.96521 	    0.53612
   6.04000 	    2.96575 	    0.53440
   6.04100 	    2.96628 	    0.53269
   6.04200 	    2.96681 	    0.53098
   6.04300 	    2.96734 	    0.52928
   6.04400 	    2.96787 	    0.52758
   6.04500 	    2.96840 	    0.52589
   6.04600 	    2.96892 	    0.52420
   6.04700 	    2.96945 	    0.52252
   6.04800 	    2.96997 	    0.52084
   6.04900 	    2.97049 	    0.51917
   6.05000 	    2.97101 	    0.51750
   6.05100 	    2.97152 	    0.51584
   6.05200 	    2.97204 	    0.51418
   6.05300 	    2.97255 	    0.51252
   6.05400 	    2.97306 	    0.51088
   6.05500 	    2.97357 	    0.50923
   6.05600 	    2.97408 	    0.50760
   6.05700 	    2.97459 	    0.50596
   6.05800 	    2.97509 	    0.50433
   6.05900 	    2.97560 	    0.50271
   6.06000 	    2.97610 	    0.50109
   6.06100 	    2.97660 	    0.49948
   6.06200 	    2.97710 	    0.49787
   6.06300 	    2.97760 	    0.49627
   6.06400 	    2.97809 	    0.49467
   6.06500 	    2.97859 	    0.49307
   6.06600 	    2.97908 	    0.49148
   6.06700 	    2.97957 	    0.48990
   6.06800 	    2.98006 	    0.48832
   6.06900 	    2.98054 	    0.48674
   6.07000 	    2.98103 	    0.48517
   6.07100 	    2.98152 	    0.48361
   6.07200 	    2.98200 	    0.48204
   6.07300 	    2.98248 	    0.48049
   6.07400 	    2.98296 	    0.47894
   6.07500 	    2.98344 	    0.47739
   6.07600 	    2.98391 	    0.47585
   6.07700 	    2.98439 	    0.47431
   6.07800 	    2.98486 	    0.47277
   6.07900 	    2.98533 	    0.47124
   6.08000 	    2.98581 	    0.46972
   6.08100 	    2.98627 	    0.46820
   6.08200 	    2.98674 	    0.46669
   6.08300 	    2.98721 	    0.46517
   6.08400 	    2.98767 	    0.46367
   6.08500 	    2.98813 	    0.46217
   6.08600 	    2.98860 	    0.46067
   6.08700 	    2.98906 	    0.45918
   6.08800 	    2.98951 	    0.45769
   6.08900 	    2.98997 	    0.45620
   6.09000 	    2.99043 	    0.45472
   6.09100 	    2.99088 	    0.45325
   6.09200 	    2.99133 	    0.45178
   6.09300 	    2.99178 	    0.45031
   6.09400 	    2.99223 	    0.44885
   6.09500 	    2.99268 	    0.44739
   6.09600 	    2.99313 	    0.44594
   6.09700 	    2.99357 	    0.44449
   6.09800 	    2.99402 	    0.44305
   6.09900 	    2.99446 	    0.44161
   6.10000 	    2.99490 	    0.44017
   6.10100 	    2.99534 	    0.43874
   6.10200 	    2.99578 	    0.43731
   6.10300 	    2.99622 	    0.43589
   6.10400 	    2.99665 	    0.43447
   6.10500 	    2.99708 	    0.43305
   6.10600 	    2.99752 	    0.43164
   6.10700 	    2.99795 	    0.43024
   6.10800 	    2.99838 	    0.42883
   6.10900 	    2.99880 	    0.42744
   6.11000 	    2.99923 	    0.42604
   6.11100 	    2.99966 	    0.42465
   6.11200 	    3.00008 	    0.42327
   6.11300 	    3.00050 	    0.42189
   6.11400 	    3.00092 	    0.42051
   6.11500 	    3.00134 	    0.41913
   6.11600 	    3.00176 	    0.41777
   6.11700 	    3.00218 	    0.41640
   6.11800 	    3.00260 	    0.41504
   6.11900 	    3.00301 	    0.41368
   6.12000 	    3.00342 	    0.41233
   6.12100 	    3.00383 	    0.41098
   6.12200 	    3.00425 	    0.40963
   6.12300 	    3.00465 	    0.40829
   6.12400 	    3.00506 	    0.40696
   6.12500 	    3.00547 	    0.40562
   6.12600 	    3.00587 	    0.40429
   6.12700 	    3.00628 	    0.40297
   6.12800 	    3.00668 	    0.40165
   6.12900 	    3.00708 	    0.40033
   6.13000 	    3.00748 	    0.39902
   6.13100 	    3.00788 	    0.39771
   6.13200 	    3.00827 	    0.39640
   6.13300 	    3.00867 	    0.39510
   6.13400 	    3.00907 	    0.39380
   6.13500 	    3.00946 	    0.39250
   6.13600 	    3.00985 	    0.39121
   6.13700 	    3.01024 	    0.38993
   6.13800 	    3.01063 	    0.38864
   6.13900 	    3.01102 	    0.38737
   6.14000 	    3.01140 	    0.38609
   6.14100 	    3.01179 	    0.38482
   6.14200 	    3.01217 	    0.38355
   6.14300 	    3.01256 	    0.38229
   6.14400 	    3.01294 	    0.38103
   6.14500 	    3.01332 	    0.37977
   6.14600 	    3.01370 	    0.37852
   6.14700 	    3.01408 	    0.37727
   6.14800 	    3.01445 	    0.37602
   6.14900 	    3.01483 	    0.37478
   6.15000 	    3.01520 	    0.37354
   6.15100 	    3.01558 	    0.37231
   6.15200 	    3.01595 	    0.37107
   6.15300 	    3.01632 	    0.36985
   6.15400 	    3.01669 	    0.36862
   6.15500 	    3.01705 	    0.36740
   6.15600 	    3.01742 	    0.36619
   6.15700 	    3.01779 	    0.36497
   6.15800 	    3.01815 	    0.36376
   6.15900 	    3.01851 	    0.36256
   6.16000 	    3.01888 	    0.36135
   6.16100 	    3.01924 	    0.36016
   6.16200 	    3.01960 	    0.35896
   6.16300 	    3.01996 	    0.35777
   6.16400 	    3.02031 	    0.35658
   6.16500 	    3.02067 	    0.35539
   6.16600 	    3.02102 	    0.35421
   6.16700 	    3.02138 	    0.35303
   6.16800 	    3.02173 	    0.35186
   6.16900 	    3.02208 	    0.35069
   6.17000 	    3.02243 	    0.34952
   6.17100 	    3.02278 	    0.34836
   6.17200 	    3.02313 	    0.34719
   6.17300 	    3.02347 	    0.34604
   6.17400 	    3.02382 	    0.34488
   6.17500 	    3.02416 	    0.34373
   6.17600 	    3.02451 	    0.34258
   6.17700 	    3.02485 	    0.34144
   6.17800 	    3.02519 	    0.34030
   6.17900 	    3.02553 	    0.33916
   6.18000 	    3.02587 	    0.33803
   6.18100 	    3.02621 	    0.33690
   6.18200 	    3.02654 	    0.33577
   6.18300 	    3.02688 	    0.33464
   6.18400 	    3.02721 	    0.33352
   6.18500 	    3.02754 	    0.33240
   6.18600 	    3.02788 	    0.33129
   6.18700 	    3.02821 	    0.33018
   6.18800 	    3.02854 	    0.32907
   6.18900 	    3.02887 	    0.32796
   6.19000 	    3.02919 	    0.32686
   6.19100 	    3.02952 	    0.32576
   6.19200 	    3.02984 	    0.32467
   6.19300 	    3.03017 	    0.32358
   6.19400 	    3.03049 	    0.32249
   6.19500 	    3.03081 	    0.32140
   6.19600 	    3.03113 	    0.32032
   6.19700 	    3.03145 	    0.31924
   6.19800 	    3.03177 	    0.31816
   6.19900 	    3.03209 	    0.31709
   6.20000 	    3.03241 	    0.31602
   6.20100 	    3.03272 	    0.31495
   6.20200 	    3.03304 	    0.31388
   6.20300 	    3.03335 	    0.31282
   6.20400 	    3.03366 	    0.31176
   6.20500 	    3.03397 	    0.31071
   6.20600 	    3.03428 	    0.30966
   6.20700 	    3.03459 	    0.30861
   6.20800 	    3.03490 	    0.30756
   6.20900 	    3.03521 	    0.30652
   6.21000 	    3.03551 	    0.30548
   6.21100 	    3.03582 	    0.30444
   6.21200 	    3.03612 	    0.30341
   6.21300 	    3.03643 	    0.30238
   6.21400 	    3.03673 	    0.30135
   6.21500 	    3.03703 	    0.30032
   6.21600 	    3.03733 	    0.29930
   6.21700 	    3.03763 	    0.29828
   6.21800 	    3.03792 	    0.29726
   6.21900 	    3.03822 	    0.29625
   6.22000 	    3.03852 	    0.29524
   6.22100 	    3.03881 	    0.29423
   6.22200 	    3.03911 	    0.29323
   6.22300 	    3.03940 	    0.29222
   6.22400 	    3.03969 	    0.29122
   6.22500 	    3.03998 	    0.29023
   6.22600 	    3.04027 	    0.28923
   6.22700 	    3.04056 	    0.28824
   6.22800 	    3.04085 	    0.28726
   6.22900 	    3.04113 	    0.28627
   6.23000 	    3.04142 	    0.28529
   6.23100 	    3.04170 	    0.28431
   6.23200 	    3.04199 	    0.28333
   6.23300 	    3.04227 	    0.28236
   6.23400 	    3.04255 	    0.28139
   6.23500 	    3.04283 	    0.28042
   6.23600 	    3.04311 	    0.27945
   6.23700 	    3.04339 	    0.27849
   6.23800 	    3.04367 	    0.27753
   6.23900 	    3.04395 	    0.27657
   6.24000 	    3.04422 	    0.27561
   6.24100 	    3.04450 	    0.27466
   6.24200 	    3.04477 	    0.27371
   6.24300 	    3.04505 	    0.27277
   6.24400 	    3.04532 	    0.27182
   6.24500 	    3.04559 	    0.27088
   6.24600 	    3.04586 	    0.26994
   6.24700 	    3.04613 	    0.26900
   6.24800 	    3.04640 	    0.26807
   6.24900 	    3.04667 	    0.26714
   6.25000 	    3.04693 	    0.26621
   6.25100 	    3.04720 	    0.26529
   6.25200 	    3.04746 	    0.26436
   6.25300 	    3.04773 	    0.26344
   6.25400 	    3.04799 	    0.26252
   6.25500 	    3.04825 	    0.26161
   6.25600 	    3.04851 	    0.26069
   6.25700 	    3.04877 	    0.25978
   6.25800 	    3.04903 	    0.25888
   6.25900 	    3.04929 	    0.25797
   6.26000 	    3.04955 	    0.25707
   6.26100 	    3.04981 	    0.25617
   6.26200 	    3.05006 	    0.25527
   6.26300 	    3.05032 	    0.25437
   6.26400 	    3.05057 	    0.25348
   6.26500 	    3.05082 	    0.25259
   6.26600 	    3.05108 	    0.25170
   6.26700 	    3.05133 	    0.25082
   6.26800 	    3.05158 	    0.24993
   6.26900 	    3.05183 	    0.24905
   6.27000 	    3.05207 	    0.24817
   6.27100 	    3.05232 	    0.24730
   6.27200 	    3.05257 	    0.24643
   6.27300 	    3.05282 	    0.24555
   6.27400 	    3.05306 	    0.24469
   6.27500 	    3.05330 	    0.24382
   6.27600 	    3.05355 	    0.24296
   6.27700 	    3.05379 	    0.24209
   6.27800 	    3.05403 	    0.24124
   6.27900 	    3.05427 	    0.24038
   6.28000 	    3.05451 	    0.23952
   6.28100 	    3.05475 	    0.23867
   6.28200 	    3.05499 	    0.23782
   6.28300 	    3.05523 	    0.23698
   6.28400 	    3.05546 	    0.23613
   6.28500 	    3.05570 	    0.23529
   6.28600 	    3.05594 	    0.23445
   6.28700 	    3.05617 	    0.23361
   6.28800 	    3.05640 	    0.23277
   6.28900 	    3.05663 	    0.23194
   6.29000 	    3.05687 	    0.23111
   6.29100 	    3.05710 	    0.23028
   6.29200 	    3.05733 	    0.22945
   6.29300 	    3.05756 	    0.22863
   6.29400 	    3.05778 	    0.22781
   6.29500 	    3.05801 	    0.22699
   6.29600 	    3.05824 	    0.22617
   6.29700 	    3.05846 	    0.22535
   6.29800 	    3.05869 	    0.22454
   6.29900 	    3.05891 	    0.22373
   6.30000 	    3.05914 	    0.22292
   6.30100 	    3.05936 	    0.22211
   6.30200 	    3.05958 	    0.22131
   6.30300 	    3.05980 	    0.22050
   6.30400 	    3.06002 	    0.21970
   6.30500 	    3.06024 	    0.21891
   6.30600 	    3.06046 	    0.21811
   6.30700 	    3.06068 	    0.21732
   6.30800 	    3.06089 	    0.21652
   6.30900 	    3.06111 	    0.21573
   6.31000 	    3.06133 	    0.21495
   6.31100 	    3.06154 	    0.21416
   6.31200 	    3.06175 	    0.21338
   6.31300 	    3.06197 	    0.21260
   6.31400 	    3.06218 	    0.21182
   6.31500 	    3.06239 	    0.21104
   6.31600 	    3.06260 	    0.21026
   6.31700 	    3.06281 	    0.20949
   6.31800 	    3.06302 	    0.20872
   6.31900 	    3.06323 	    0.20795
   6.32000 	    3.06344 	    0.20718
   6.32100 	    3.06364 	    0.20642
   6.32200 	    3.06385 	    0.20566
   6.32300 	    3.06405 	    0.20490
   6.32400 	    3.06426 	    0.20414
   6.32500 	    3.06446 	    0.20338
   6.32600 	    3.06467 	    0.20263
   6.32700 	    3.06487 	    0.20187
   6.32800 	    3.06507 	    0.20112
   6.32900 	    3.06527 	    0.20037
   6.33000 	    3.06547 	    0.19963
   6.33100 	    3.06567 	    0.19888
   6.33200 	    3.06587 	    0.19814
   6.33300 	    3.06607 	    0.19740
   6.33400 	    3.06626 	    0.19666
   6.33500 	    3.06646 	    0.19592
   6.33600 	    3.06665 	    0.19518
   6.33700 	    3.06685 	    0.19445
   6.33800 	    3.06704 	    0.19372
   6.33900 	    3.06724 	    0.19299
   6.34000 	    3.06743 	    0.19226
   6.34100 	    3.06762 	    0.19154
   6.34200 	    3.06781 	    0.19081
   6.34300 	    3.06800 	    0.19009
   6.34400 	    3.06819 	    0.18937
   6.34500 	    3.06838 	    0.18865
   6.34600 	    3.06857 	    0.18793
   6.34700 	    3.06876 	    0.18722
   6.34800 	    3.06894 	    0.18651
   6.34900 	    3.06913 	    0.18579
   6.35000 	    3.06932 	    0.18509
   6.35100 	    3.06950 	    0.18438
   6.35200 	    3.06968 	    0.18367
   6.35300 	    3.06987 	    0.18297
   6.35400 	    3.07005 	    0.18227
   6.35500 	    3.07023 	    0.18157
   6.35600 	    3.07041 	    0.18087
   6.35700 	    3.07059 	    0.18017
   6.35800 	    3.07077 	    0.17948
   6.35900 	    3.07095 	    0.17878
   6.36000 	    3.07113 	    0.17809
   6.36100 	    3.07131 	    0.17740
   6.36200 	    3.07149 	    0.17671
   6.36300 	    3.07166 	    0.17603
   6.36400 	    3.07184 	    0.17534
   6.36500 	    3.07201 	    0.17466
   6.36600 	    3.07219 	    0.17398
   6.36700 	    3.07236 	    0.17330
   6.36800 	    3.07253 	    0.17262
   6.36900 	    3.07271 	    0.17194
   6.37000 	    3.07288 	    0.17127
   6.37100 	    3.07305 	    0.17060
   6.37200 	    3.07322 	    0.16993
   6.37300 	    3.07339 	    0.16926
   6.37400 	    3.07356 	    0.16859
   6.37500 	    3.07373 	    0.16792
   6.37600 	    3.07389 	    0.16726
   6.37700 	    3.07406 	    0.16660
   6.37800 	    3.07423 	    0.16593
   6.37900 	    3.07439 	    0.16527
   6.38000 	    3.07456 	    0.16462
   6.38100 	    3.07472 	    0.16396
   6.38200 	    3.07489 	    0.16331
   6.38300 	    3.07505 	    0.16265
   6.38400 	    3.07521 	    0.16200
   6.38500 	    3.07537 	    0.16135
   6.38600 	    3.07553 	    0.16070
   6.38700 	    3.07569 	    0.16006
   6.38800 	    3.07585 	    0.15941
   6.38900 	    3.07601 	    0.15877
   6.39000 	    3.07617 	    0.15813
   6.39100 	    3.07633 	    0.15748
   6.39200 	    3.07649 	    0.15685
   6.39300 	    3.07664 	    0.15621
   6.39400 	    3.07680 	    0.15557
   6.39500 	    3.07695 	    0.15494
   6.39600 	    3.07711 	    0.15430
   6.39700 	    3.07726 	    0.15367
   6.39800 	    3.07742 	    0.15304
   6.39900 	    3.07757 	    0.15242
   6.40000 	    3.07772 	    0.15179
   6.40100 	    3.07787 	    0.15116
   6.40200 	    3.07802 	    0.15054
   6.40300 	    3.07817 	    0.14992
   6.40400 	    3.07832 	    0.14930
   6.40500 	    3.07847 	    0.14868
   6.40600 	    3.07862 	    0.14806
   6.40700 	    3.07877 	    0.14744
   6.40800 	    3.07891 	    0.14683
   6.40900 	    3.07906 	    0.14621
   6.41000 	    3.07921 	    0.14560
   6.41100 	    3.07935 	    0.14499
   6.41200 	    3.07950 	    0.14438
   6.41300 	    3.07964 	    0.14377
   6.41400 	    3.07978 	    0.14316
   6.41500 	    3.07993 	    0.14256
   6.41600 	    3.08007 	    0.14196
   6.41700 	    3.08021 	    0.14135
   6.41800 	    3.08035 	    0.14075
   6.41900 	    3.08049 	    0.14015
   6.42000 	    3.08063 	    0.13955
   6.42100 	    3.08077 	    0.13896
   6.42200 	    3.08091 	    0.13836
   6.42300 	    3.08105 	    0.13777
   6.42400 	    3.08119 	    0.13717
   6.42500 	    3.08132 	    0.13658
   6.42600 	    3.08146 	    0.13599
   6.42700 	    3.08160 	    0.13540
   6.42800 	    3.08173 	    0.13482
   6.42900 	    3.08186 	    0.13423
   6.43000 	    3.08200 	    0.13365
   6.43100 	    3.08213 	    0.13306
   6.43200 	    3.08226 	    0.13248
   6.43300 	    3.08240 	    0.13190
   6.43400 	    3.08253 	    0.13132
   6.43500 	    3.08266 	    0.13074
   6.43600 	    3.08279 	    0.13016
   6.43700 	    3.08292 	    0.12959
   6.43800 	    3.08305 	    0.12901
   6.43900 	    3.08318 	    0.12844
   6.44000 	    3.08331 	    0.12787
   6.44100 	    3.08343 	    0.12730
   6.44200 	    3.08356 	    0.12673
   6.44300 	    3.08369 	    0.12616
   6.44400 	    3.08381 	    0.12559
   6.44500 	    3.08394 	    0.12503
   6.44600 	    3.08406 	    0.12446
   6.44700 	    3.08419 	    0.12390
   6.44800 	    3.08431 	    0.12333
   6.44900 	    3.08443 	    0.12277
   6.45000 	    3.08456 	    0.12221
   6.45100 	    3.08468 	    0.12166
   6.45200 	    3.08480 	    0.12110
   6.45300 	    3.08492 	    0.12054
   6.45400 	    3.08504 	    0.11999
   6.45500 	    3.08516 	    0.11943
   6.45600 	    3.08528 	    0.11888
   6.45700 	    3.08540 	    0.11833
   6.45800 	    3.08552 	    0.11778
   6.45900 	    3.08563 	    0.11723
   6.46000 	    3.08575 	    0.11668
   6.46100 	    3.08587 	    0.11613
   6.46200 	    3.08598 	    0.11559
   6.46300 	    3.08610 	    0.11504
   6.46400 	    3.08621 	    0.11450
   6.46500 	    3.08633 	    0.11396
   6.46600 	    3.08644 	    0.11342
   6.46700 	    3.08655 	    0.11288
   6.46800 	    3.08667 	    0.11234
   6.46900 	    3.08678 	    0.11180
   6.47000 	    3.08689 	    0.11126
   6.47100 	    3.08700 	    0.11073
   6.47200 	    3.08711 	    0.11019
   6.47300 	    3.08722 	    0.10966
   6.47400 	    3.08733 	    0.10912
   6.47500 	    3.08744 	    0.10859
   6.47600 	    3.08755 	    0.10806
   6.47700 	    3.08766 	    0.10753
   6.47800 	    3.08776 	    0.10701
   6.47900 	    3.08787 	    0.10648
   6.48000 	    3.08798 	    0.10595
   6.48100 	    3.08808 	    0.10543
   6.48200 	    3.08819 	    0.10490
   6.48300 	    3.08829 	    0.10438
   6.48400 	    3.08840 	    0.10386
   6.48500 	    3.08850 	    0.10334
   6.48600 	    3.08860 	    0.10282
   6.48700 	    3.08871 	    0.10230
   6.48800 	    3.08881 	    0.10178
   6.48900 	    3.08891 	    0.10126
   6.49000 	    3.08901 	    0.10075
   6.49100 	    3.08911 	    0.10023
   6.49200 	    3.08921 	    0.09972
   6.49300 	    3.08931 	    0.09920
   6.49400 	    3.08941 	    0.09869
   6.49500 	    3.08951 	    0.09818
   6.49600 	    3.08961 	    0.09767
   6.49700 	    3.08970 	    0.09716
   6.49800 	    3.08980 	    0.09665
   6.49900 	    3.08990 	    0.09614
   6.50000 	    3.08999 	    0.09564
   6.50100 	    3.09009 	    0.09513
   6.50200 	    3.09018 	    0.09463
   6.50300 	    3.09028 	    0.09412
   6.50400 	    3.09037 	    0.09362
   6.50500 	    3.09046 	    0.09312
   6.50600 	    3.09056 	    0.09262
   6.50700 	    3.09065 	    0.09212
   6.50800 	    3.09074 	    0.09162
   6.50900 	    3.09083 	    0.09112
   6.51000 	    3.09092 	    0.09062
   6.51100 	    3.09101 	    0.09013
   6.51200 	    3.09110 	    0.08963
   6.51300 	    3.09119 	    0.08914
   6.51400 	    3.09128 	    0.08864
   6.51500 	    3.09137 	    0.08815
   6.51600 	    3.09146 	    0.08766
   6.51700 	    3.09155 	    0.08717
   6.51800 	    3.09163 	    0.08668
   6.51900 	    3.09172 	    0.08619
   6.52000 	    3.09180 	    0.08570
   6.52100 	    3.09189 	    0.08521
   6.52200 	    3.09197 	    0.08472
   6.52300 	    3.09206 	    0.08424
   6.52400 	    3.09214 	    0.08375
   6.52500 	    3.09223 	    0.08327
   6.52600 	    3.09231 	    0.08278
   6.52700 	    3.09239 	    0.08230
   6.52800 	    3.09247 	    0.08182
   6.52900 	    3.09256 	    0.08134
   6.53000 	    3.09264 	    0.08086
   6.53100 	    3.09272 	    0.08038
   6.53200 	    3.09280 	    0.07990
   6.53300 	    3.09288 	    0.07942
   6.53400 	    3.09296 	    0.07894
   6.53500 	    3.09304 	    0.07847
   6.53600 	    3.09311 	    0.07799
   6.53700 	    3.09319 	    0.07752
   6.53800 	    3.09327 	    0.07704
   6.53900 	    3.09335 	    0.07657
   6.54000 	    3.09342 	    0.07610
   6.54100 	    3.09350 	    0.07562
   6.54200 	    3.09357 	    0.07515
   6.54300 	    3.09365 	    0.07468
   6.54400 	    3.09372 	    0.07421
   6.54500 	    3.09380 	    0.07374
   6.54600 	    3.09387 	    0.07328
   6.54700 	    3.09394 	    0.07281
   6.54800 	    3.09402 	    0.07234
   6.54900 	    3.09409 	    0.07187
   6.55000 	    3.09416 	    0.07141
   6.55100 	    3.09423 	    0.07094
   6.55200 	    3.09430 	    0.07048
   6.55300 	    3.09437 	    0.07002
   6.55400 	    3.09444 	    0.06955
   6.55500 	    3.09451 	    0.06909
   6.55600 	    3.09458 	    0.06863
   6.55700 	    3.09465 	    0.06817
   6.55800 	    3.09472 	    0.06771
   6.55900 	    3.09478 	    0.06725
   6.56000 	    3.09485 	    0.06679
   6.56100 	    3.09492 	    0.06633
   6.56200 	    3.09498 	    0.06588
   6.56300 	    3.09505 	    0.06542
   6.56400 	    3.09511 	    0.06496
   6.56500 	    3.09518 	    0.06451
   6.56600 	    3.09524 	    0.06405
   6.56700 	    3.09531 	    0.06360
   6.56800 	    3.09537 	    0.06315
   6.56900 	    3.09543 	    0.06269
   6.57000 	    3.09550 	    0.06224
   6.57100 	    3.09556 	    0.06179
   6.57200 	    3.09562 	    0.06134
   6.57300 	    3.09568 	    0.06089
   6.57400 	    3.09574 	    0.06044
   6.57500 	    3.09580 	    0.05999
   6.57600 	    3.09586 	    0.05954
   6.57700 	    3.09592 	    0.05909
   6.57800 	    3.09598 	    0.05864
   6.57900 	    3.09604 	    0.05820
   6.58000 	    3.09610 	    0.05775
   6.58100 	    3.09615 	    0.05730
   6.58200 	    3.09621 	    0.05686
   6.58300 	    3.09627 	    0.05641
   6.58400 	    3.09632 	    0.05597
   6.58500 	    3.09638 	    0.05553
   6.58600 	    3.09643 	    0.05508
   6.58700 	    3.09649 	    0.05464
   6.58800 	    3.09654 	    0.05420
   6.58900 	    3.09660 	    0.05376
   6.59000 	    3.09665 	    0.05332
   6.59100 	    3.09670 	    0.05287
   6.59200 	    3.09676 	    0.05243
   6.59300 	    3.09681 	    0.05200
   6.59400 	    3.09686 	    0.05156
   6.59500 	    3.09691 	    0.05112
   6.59600 	    3.09696 	    0.05068
   6.59700 	    3.09701 	    0.05024
   6.59800 	    3.09706 	    0.04981
   6.59900 	    3.09711 	    0.04937
   6.60000 	    3.09716 	    0.04893
   6.60100 	    3.09721 	    0.04850
   6.60200 	    3.09726 	    0.04806
   6.60300 	    3.09731 	    0.04763
   6.60400 	    3.09735 	    0.04719
   6.60500 	    3.09740 	    0.04676
   6.60600 	    3.09745 	    0.04633
   6.60700 	    3.09749 	    0.04589
   6.60800 	    3.09754 	    0.04546
   6.60900 	    3.09758 	    0.04503
   6.61000 	    3.09763 	    0.04460
   6.61100 	    3.09767 	    0.04417
   6.61200 	    3.09772 	    0.04374
   6.61300 	    3.09776 	    0.04331
   6.61400 	    3.09780 	    0.04288
   6.61500 	    3.09785 	    0.04245
   6.61600 	    3.09789 	    0.04202
   6.61700 	    3.09793 	    0.04159
   6.61800 	    3.09797 	    0.04116
   6.61900 	    3.09801 	    0.04074
   6.62000 	    3.09805 	    0.04031
   6.62100 	    3.09809 	    0.03988
   6.62200 	    3.09813 	    0.03946
   6.62300 	    3.09817 	    0.03903
   6.62400 	    3.09821 	    0.03860
   6.62500 	    3.09825 	    0.03818
   6.62600 	    3.09829 	    0.03775
   6.62700 	    3.09833 	    0.03733
   6.62800 	    3.09836 	    0.03691
   6.62900 	    3.09840 	    0.03648
   6.63000 	    3.09844 	    0.03606
   6.63100 	    3.09847 	    0.03564
   6.63200 	    3.09851 	    0.03521
   6.63300 	    3.09854 	    0.03479
   6.63400 	    3.09858 	    0.03437
   6.63500 	    3.09861 	    0.03395
   6.63600 	    3.09864 	    0.03353
   6.63700 	    3.09868 	    0.03310
   6.63800 	    3.09871 	    0.03268
   6.63900 	    3.09874 	    0.03226
   6.64000 	    3.09878 	    0.03184
   6.64100 	    3.09881 	    0.03142
   6.64200 	    3.09884 	    0.03100
   6.64300 	    3.09887 	    0.03058
   6.64400 	    3.09890 	    0.03017
   6.64500 	    3.09893 	    0.02975
   6.64600 	    3.09896 	    0.02933
   6.64700 	    3.09899 	    0.02891
   6.64800 	    3.09902 	    0.02849
   6.64900 	    3.09904 	    0.02808
   6.65000 	    3.09907 	    0.02766
   6.65100 	    3.09910 	    0.02724
   6.65200 	    3.09913 	    0.02683
   6.65300 	    3.09915 	    0.02641
   6.65400 	    3.09918 	    0.02599
   6.65500 	    3.09921 	    0.02558
   6.65600 	    3.09923 	    0.02516
   6.65700 	    3.09926 	    0.02475
   6.65800 	    3.09928 	    0.02433
   6.65900 	    3.09930 	    0.02392
   6.66000 	    3.09933 	    0.02350
   6.66100 	    3.09935 	    0.02309
   6.66200 	    3.09937 	    0.02267
   6.66300 	    3.09940 	    0.02226
   6.66400 	    3.09942 	    0.02185
   6.66500 	    3.09944 	    0.02143
   6.66600 	    3.09946 	    0.02102
   6.66700 	    3.09948 	    0.02061
   6.66800 	    3.09950 	    0.02019
   6.66900 	    3.09952 	    0.01978
   6.67000 	    3.09954 	    0.01937
   6.67100 	    3.09956 	    0.01896
   6.67200 	    3.09958 	    0.01854
   6.67300 	    3.09960 	    0.01813
   6.67400 	    3.09962 	    0.01772
   6.67500 	    3.09963 	    0.01731
   6.67600 	    3.09965 	    0.01690
   6.67700 	    3.09967 	    0.01649
   6.67800 	    3.09968 	    0.01607
   6.67900 	    3.09970 	    0.01566
   6.68000 	    3.09972 	    0.01525
   6.68100 	    3.09973 	    0.01484
   6.68200 	    3.09975 	    0.01443
   6.68300 	    3.09976 	    0.01402
   6.68400 	    3.09977 	    0.01361
   6.68500 	    3.09979 	    0.01320
   6.68600 	    3.09980 	    0.01279
   6.68700 	    3.09981 	    0.01238
   6.68800 	    3.09982 	    0.01197
   6.68900 	    3.09984 	    0.01156
   6.69000 	    3.09985 	    0.01115
   6.69100 	    3.09986 	    0.01074
   6.69200 	    3.09987 	    0.01033
   6.69300 	    3.09988 	    0.00992
   6.69400 	    3.09989 	    0.00952
   6.69500 	    3.09990 	    0.00911
   6.69600 	    3.09991 	    0.00870
   6.69700 	    3.09992 	    0.00829
   6.69800 	    3.09992 	    0.00788
   6.69900 	    3.09993 	    0.00747
   6.70000 	    3.09994 	    0.00706
   6.70100 	    3.09995 	    0.00665
   6.70200 	    3.09995 	    0.00625
   6.70300 	    3.09996 	    0.00584
   6.70400 	    3.09996 	    0.00543
   6.70500 	    3.09997 	    0.00502
   6.70600 	    3.09997 	    0.00461
