      x        P5        err
   0.60200  -0.15758  -0.00000
   0.60300  -0.16004  -0.00000
   0.60400  -0.16251  -0.00000
   0.60500  -0.16497  -0.00000
   0.60600  -0.16742  -0.00000
   0.60700  -0.16988  -0.00000
   0.60800  -0.17232  -0.00000
   0.60900  -0.17477  -0.00000
   0.61000  -0.17721  -0.00000
   0.61100  -0.17965  -0.00000
   0.61200  -0.18209  -0.00000
   0.61300  -0.18452  -0.00000
   0.61400  -0.18695  -0.00000
   0.61500  -0.18937  -0.00000
   0.61600  -0.19179  -0.00000
   0.61700  -0.19420  -0.00000
   0.61800  -0.19661  -0.00000
   0.61900  -0.19901  -0.00000
   0.62000  -0.20141  -0.00000
   0.62100  -0.20381  -0.00000
   0.62200  -0.20620  -0.00000
   0.62300  -0.20858  -0.00000
   0.62400  -0.21096  -0.00000
   0.62500  -0.21334  -0.00000
   0.62600  -0.21570  -0.00000
   0.62700  -0.21807  -0.00000
   0.62800  -0.22042  -0.00000
   0.62900  -0.22277  -0.00000
   0.63000  -0.22512  -0.00000
   0.63100  -0.22745  -0.00000
   0.63200  -0.22979  -0.00000
   0.63300  -0.23211  -0.00000
   0.63400  -0.23443  -0.00000
   0.63500  -0.23674  -0.00000
   0.63600  -0.23904  -0.00000
   0.63700  -0.24134  -0.00000
   0.63800  -0.24363  -0.00000
   0.63900  -0.24591  -0.00000
   0.64000  -0.24819  -0.00000
   0.64100  -0.25045  -0.00000
   0.64200  -0.25271  -0.00000
   0.64300  -0.25496  -0.00000
   0.64400  -0.25721  -0.00000
   0.64500  -0.25944  -0.00000
   0.64600  -0.26167  -0.00000
   0.64700  -0.26389  -0.00000
   0.64800  -0.26610  -0.00000
   0.64900  -0.26830  -0.00000
   0.65000  -0.27049  -0.00000
   0.65100  -0.27267  -0.00000
   0.65200  -0.27484  -0.00000
   0.65300  -0.27701  -0.00000
   0.65400  -0.27916  -0.00000
   0.65500  -0.28131  -0.00000
   0.65600  -0.28344  -0.00000
   0.65700  -0.28556  -0.00000
   0.65800  -0.28768  -0.00000
   0.65900  -0.28978  -0.00000
   0.66000  -0.29188  -0.00000
   0.66100  -0.29396  -0.00000
   0.66200  -0.29603  -0.00000
   0.66300  -0.29809  -0.00000
   0.66400  -0.30014  -0.00000
   0.66500  -0.30218  -0.00000
   0.66600  -0.30421  -0.00000
   0.66700  -0.30622  -0.00000
   0.66800  -0.30823  -0.00000
   0.66900  -0.31022  -0.00000
   0.67000  -0.31220  -0.00000
   0.67100  -0.31417  -0.00000
   0.67200  -0.31612  -0.00000
   0.67300  -0.31807  -0.00000
   0.67400  -0.32000  -0.00000
   0.67500  -0.32192  -0.00000
   0.67600  -0.32382  -0.00000
   0.67700  -0.32571  -0.00000
   0.67800  -0.32759  -0.00000
   0.67900  -0.32945  -0.00000
   0.68000  -0.33131  -0.00000
   0.68100  -0.33314  -0.00000
   0.68200  -0.33497  -0.00000
   0.68300  -0.33677  -0.00000
   0.68400  -0.33857  -0.00000
   0.68500  -0.34035  -0.00000
   0.68600  -0.34211  -0.00000
   0.68700  -0.34387  -0.00000
   0.68800  -0.34560  -0.00000
   0.68900  -0.34732  -0.00000
   0.69000  -0.34903  -0.00000
   0.69100  -0.35072  -0.00000
   0.69200  -0.35239  -0.00000
   0.69300  -0.35405  -0.00000
   0.69400  -0.35569  -0.00000
   0.69500  -0.35732  -0.00000
   0.69600  -0.35893  -0.00000
   0.69700  -0.36052  -0.00000
   0.69800  -0.36209  -0.00000
   0.69900  -0.36365  -0.00000
   0.70000  -0.36520  -0.00000
   0.70100  -0.36672  -0.00000
   0.70200  -0.36823  -0.00000
   0.70300  -0.36972  -0.00000
   0.70400  -0.37119  -0.00000
   0.70500  -0.37264  -0.00000
   0.70600  -0.37408  -0.00000
   0.70700  -0.37550  -0.00000
   0.70800  -0.37690  -0.00000
   0.70900  -0.37828  -0.00000
   0.71000  -0.37964  -0.00000
   0.71100  -0.38098  -0.00000
   0.71200  -0.38230  -0.00000
   0.71300  -0.38361  -0.00000
   0.71400  -0.38489  -0.00000
   0.71500  -0.38615  -0.00000
   0.71600  -0.38740  -0.00000
   0.71700  -0.38862  -0.00000
   0.71800  -0.38982  -0.00000
   0.71900  -0.39101  -0.00000
   0.72000  -0.39217  -0.00000
   0.72100  -0.39331  -0.00000
   0.72200  -0.39443  -0.00000
   0.72300  -0.39553  -0.00000
   0.72400  -0.39660  -0.00000
   0.72500  -0.39766  -0.00000
   0.72600  -0.39869  -0.00000
   0.72700  -0.39970  -0.00000
   0.72800  -0.40069  -0.00000
   0.72900  -0.40166  -0.00000
   0.73000  -0.40260  -0.00000
   0.73100  -0.40352  -0.00000
   0.73200  -0.40442  -0.00000
   0.73300  -0.40529  -0.00000
   0.73400  -0.40614  -0.00000
   0.73500  -0.40697  -0.00000
   0.73600  -0.40777  -0.00000
   0.73700  -0.40855  -0.00000
   0.73800  -0.40930  -0.00000
   0.73900  -0.41003  -0.00000
   0.74000  -0.41074  -0.00000
   0.74100  -0.41142  -0.00000
   0.74200  -0.41207  -0.00000
   0.74300  -0.41270  -0.00000
   0.74400  -0.41331  -0.00000
   0.74500  -0.41388  -0.00000
   0.74600  -0.41444  -0.00000
   0.74700  -0.41496  -0.00000
   0.74800  -0.41546  -0.00000
   0.74900  -0.41593  -0.00000
   0.75000  -0.41638  -0.00000
   0.75100  -0.41680  -0.00000
   0.75200  -0.41719  -0.00000
   0.75300  -0.41755  -0.00000
   0.75400  -0.41789  -0.00000
   0.75500  -0.41820  -0.00000
   0.75600  -0.41848  -0.00000
   0.75700  -0.41873  -0.00000
   0.75800  -0.41895  -0.00000
   0.75900  -0.41914  -0.00000
   0.76000  -0.41931  -0.00000
   0.76100  -0.41945  -0.00000
   0.76200  -0.41955  -0.00000
   0.76300  -0.41963  -0.00000
   0.76400  -0.41968  -0.00000
   0.76500  -0.41969  -0.00000
   0.76600  -0.41968  -0.00000
   0.76700  -0.41964  -0.00000
   0.76800  -0.41956  -0.00000
   0.76900  -0.41945  -0.00000
   0.77000  -0.41932  -0.00000
   0.77100  -0.41915  -0.00000
   0.77200  -0.41895  -0.00000
   0.77300  -0.41872  -0.00000
   0.77400  -0.41845  -0.00000
   0.77500  -0.41815  -0.00000
   0.77600  -0.41782  -0.00000
   0.77700  -0.41746  -0.00000
   0.77800  -0.41707  -0.00000
   0.77900  -0.41664  -0.00000
   0.78000  -0.41618  -0.00000
   0.78100  -0.41568  -0.00000
   0.78200  -0.41515  -0.00000
   0.78300  -0.41459  -0.00000
   0.78400  -0.41399  -0.00000
   0.78500  -0.41335  -0.00000
   0.78600  -0.41268  -0.00000
   0.78700  -0.41198  -0.00000
   0.78800  -0.41124  -0.00000
   0.78900  -0.41047  -0.00000
   0.79000  -0.40965  -0.00000
   0.79100  -0.40881  -0.00000
   0.79200  -0.40792  -0.00000
   0.79300  -0.40700  -0.00000
   0.79400  -0.40605  -0.00000
   0.79500  -0.40505  -0.00000
   0.79600  -0.40402  -0.00000
   0.79700  -0.40295  -0.00000
   0.79800  -0.40184  -0.00000
   0.79900  -0.40070  -0.00000
   0.80000  -0.39952  -0.00000
   0.80100  -0.39829  -0.00000
   0.80200  -0.39703  -0.00000
   0.80300  -0.39573  -0.00000
   0.80400  -0.39439  -0.00000
   0.80500  -0.39301  -0.00000
   0.80600  -0.39159  -0.00000
   0.80700  -0.39013  -0.00000
   0.80800  -0.38863  -0.00000
   0.80900  -0.38709  -0.00000
   0.81000  -0.38551  -0.00000
   0.81100  -0.38389  -0.00000
   0.81200  -0.38222  -0.00000
   0.81300  -0.38052  -0.00000
   0.81400  -0.37877  -0.00000
   0.81500  -0.37698  -0.00000
   0.81600  -0.37515  -0.00000
   0.81700  -0.37327  -0.00000
   0.81800  -0.37136  -0.00000
   0.81900  -0.36939  -0.00000
   0.82000  -0.36739  -0.00000
   0.82100  -0.36534  -0.00000
   0.82200  -0.36325  -0.00000
   0.82300  -0.36111  -0.00000
   0.82400  -0.35893  -0.00000
   0.82500  -0.35670  -0.00000
   0.82600  -0.35443  -0.00000
   0.82700  -0.35211  -0.00000
   0.82800  -0.34975  -0.00000
   0.82900  -0.34734  -0.00000
   0.83000  -0.34489  -0.00000
   0.83100  -0.34239  -0.00000
   0.83200  -0.33984  -0.00000
   0.83300  -0.33724  -0.00000
   0.83400  -0.33460  -0.00000
   0.83500  -0.33191  -0.00000
   0.83600  -0.32917  -0.00000
   0.83700  -0.32639  -0.00000
   0.83800  -0.32355  -0.00000
   0.83900  -0.32067  -0.00000
   0.84000  -0.31774  -0.00000
   0.84100  -0.31475  -0.00000
   0.84200  -0.31172  -0.00000
   0.84300  -0.30864  -0.00000
   0.84400  -0.30551  -0.00000
   0.84500  -0.30233  -0.00000
   0.84600  -0.29910  -0.00000
   0.84700  -0.29582  -0.00000
   0.84800  -0.29248  -0.00000
   0.84900  -0.28910  -0.00000
   0.85000  -0.28566  -0.00000
   0.85100  -0.28217  -0.00000
   0.85200  -0.27863  -0.00000
   0.85300  -0.27503  -0.00000
   0.85400  -0.27139  -0.00000
   0.85500  -0.26769  -0.00000
   0.85600  -0.26393  -0.00000
   0.85700  -0.26012  -0.00000
   0.85800  -0.25626  -0.00000
   0.85900  -0.25234  -0.00000
   0.86000  -0.24837  -0.00000
   0.86100  -0.24435  -0.00000
   0.86200  -0.24026  -0.00000
   0.86300  -0.23613  -0.00000
   0.86400  -0.23193  -0.00000
   0.86500  -0.22768  -0.00000
   0.86600  -0.22338  -0.00000
   0.86700  -0.21901  -0.00000
   0.86800  -0.21459  -0.00000
   0.86900  -0.21012  -0.00000
   0.87000  -0.20558  -0.00000
   0.87100  -0.20099  -0.00000
   0.87200  -0.19634  -0.00000
   0.87300  -0.19163  -0.00000
   0.87400  -0.18686  -0.00000
   0.87500  -0.18203  -0.00000
   0.87600  -0.17714  -0.00000
   0.87700  -0.17219  -0.00000
   0.87800  -0.16718  -0.00000
   0.87900  -0.16212  -0.00000
   0.88000  -0.15699  -0.00000
   0.88100  -0.15180  -0.00000
   0.88200  -0.14654  -0.00000
   0.88300  -0.14123  -0.00000
   0.88400  -0.13585  -0.00000
   0.88500  -0.13042  -0.00000
   0.88600  -0.12491  -0.00000
   0.88700  -0.11935  -0.00000
   0.88800  -0.11372  -0.00000
   0.88900  -0.10803  -0.00000
   0.89000  -0.10228  -0.00000
   0.89100  -0.09646  -0.00000
   0.89200  -0.09057  -0.00000
   0.89300  -0.08463  -0.00000
   0.89400  -0.07861  -0.00000
   0.89500  -0.07253  -0.00000
   0.89600  -0.06639  -0.00000
   0.89700  -0.06017  -0.00000
   0.89800  -0.05390  -0.00000
   0.89900  -0.04755  -0.00000
   0.90000  -0.04114  -0.00000
   0.90100  -0.03466  -0.00000
   0.90200  -0.02811  -0.00000
   0.90300  -0.02149  -0.00000
   0.90400  -0.01481  -0.00000
   0.90500  -0.00805  -0.00000
   0.90600  -0.00123  -0.00000
   0.90700   0.00566  -0.00000
   0.90800   0.01262  -0.00000
   0.90900   0.01966  -0.00000
   0.91000   0.02676  -0.00000
   0.91100   0.03394  -0.00000
   0.91200   0.04118  -0.00000
   0.91300   0.04850  -0.00000
   0.91400   0.05589  -0.00000
   0.91500   0.06335  -0.00000
   0.91600   0.07088  -0.00000
   0.91700   0.07849  -0.00000
   0.91800   0.08617  -0.00000
   0.91900   0.09392  -0.00000
   0.92000   0.10175  -0.00000
   0.92100   0.10965  -0.00000
   0.92200   0.11763  -0.00000
   0.92300   0.12568  -0.00000
   0.92400   0.13381  -0.00000
   0.92500   0.14201  -0.00000
   0.92600   0.15029  -0.00000
   0.92700   0.15865  -0.00000
   0.92800   0.16708  -0.00000
   0.92900   0.17559  -0.00000
   0.93000   0.18418  -0.00000
   0.93100   0.19284  -0.00000
   0.93200   0.20158  -0.00000
   0.93300   0.21041  -0.00000
   0.93400   0.21931  -0.00000
   0.93500   0.22829  -0.00000
   0.93600   0.23735  -0.00000
   0.93700   0.24648  -0.00000
   0.93800   0.25570  -0.00000
   0.93900   0.26501  -0.00000
   0.94000   0.27439  -0.00000
   0.94100   0.28385  -0.00000
   0.94200   0.29340  -0.00000
   0.94300   0.30302  -0.00000
   0.94400   0.31273  -0.00000
   0.94500   0.32253  -0.00000
   0.94600   0.33240  -0.00000
   0.94700   0.34236  -0.00000
   0.94800   0.35241  -0.00000
   0.94900   0.36253  -0.00000
   0.95000   0.37275  -0.00000
   0.95100   0.38304  -0.00000
   0.95200   0.39343  -0.00000
   0.95300   0.40390  -0.00000
   0.95400   0.41445  -0.00000
   0.95500   0.42510  -0.00000
   0.95600   0.43583  -0.00000
   0.95700   0.44664  -0.00000
   0.95800   0.45755  -0.00000
   0.95900   0.46854  -0.00000
   0.96000   0.47962  -0.00000
   0.96100   0.49079  -0.00000
   0.96200   0.50205  -0.00000
   0.96300   0.51340  -0.00000
   0.96400   0.52484  -0.00000
   0.96500   0.53637  -0.00000
   0.96600   0.54799  -0.00000
   0.96700   0.55971  -0.00000
   0.96800   0.57151  -0.00000
   0.96900   0.58341  -0.00000
   0.97000   0.59539  -0.00000
   0.97100   0.60747  -0.00000
   0.97200   0.61965  -0.00000
   0.97300   0.63192  -0.00000
   0.97400   0.64428  -0.00000
   0.97500   0.65674  -0.00000
   0.97600   0.66929  -0.00000
   0.97700   0.68193  -0.00000
   0.97800   0.69468  -0.00000
   0.97900   0.70751  -0.00000
   0.98000   0.72045  -0.00000
   0.98100   0.73348  -0.00000
   0.98200   0.74661  -0.00000
   0.98300   0.75983  -0.00000
   0.98400   0.77316  -0.00000
   0.98500   0.78658  -0.00000
   0.98600   0.80010  -0.00000
   0.98700   0.81372  -0.00000
   0.98800   0.82744  -0.00000
   0.98900   0.84126  -0.00000
   0.99000   0.85518  -0.00000
   0.99100   0.86920  -0.00000
   0.99200   0.88332  -0.00000
   0.99300   0.89755  -0.00000
   0.99400   0.91188  -0.00000
   0.99500   0.92630  -0.00000
   0.99600   0.94084  -0.00000
   0.99700   0.95547  -0.00000
   0.99800   0.97021  -0.00000
   0.99900   0.98505  -0.00000
   1.00000   1.00000   0.00000
