t 	 u 	 du
   0.00000 	    1.57080 	    0.00000
   0.01000 	    1.57080 	   -0.09810
   0.02000 	    1.56982 	   -0.19620
   0.03000 	    1.56785 	   -0.29430
   0.04000 	    1.56491 	   -0.39240
   0.05000 	    1.56099 	   -0.49050
   0.06000 	    1.55608 	   -0.58859
   0.07000 	    1.55020 	   -0.68668
   0.08000 	    1.54333 	   -0.78476
   0.09000 	    1.53548 	   -0.88282
   0.10000 	    1.52665 	   -0.98086
   0.11000 	    1.51684 	   -1.07887
   0.12000 	    1.50606 	   -1.17683
   0.13000 	    1.49429 	   -1.27472
   0.14000 	    1.48154 	   -1.37253
   0.15000 	    1.46781 	   -1.47024
   0.16000 	    1.45311 	   -1.56782
   0.17000 	    1.43743 	   -1.66524
   0.18000 	    1.42078 	   -1.76247
   0.19000 	    1.40316 	   -1.85947
   0.20000 	    1.38456 	   -1.95620
   0.21000 	    1.36500 	   -2.05260
   0.22000 	    1.34447 	   -2.14863
   0.23000 	    1.32299 	   -2.24423
   0.24000 	    1.30055 	   -2.33933
   0.25000 	    1.27715 	   -2.43387
   0.26000 	    1.25281 	   -2.52777
   0.27000 	    1.22754 	   -2.62095
   0.28000 	    1.20133 	   -2.71333
   0.29000 	    1.17419 	   -2.80481
   0.30000 	    1.14614 	   -2.89530
   0.31000 	    1.11719 	   -2.98468
   0.32000 	    1.08735 	   -3.07286
   0.33000 	    1.05662 	   -3.15972
   0.34000 	    1.02502 	   -3.24513
   0.35000 	    0.99257 	   -3.32898
   0.36000 	    0.95928 	   -3.41114
   0.37000 	    0.92517 	   -3.49146
   0.38000 	    0.89025 	   -3.56981
   0.39000 	    0.85455 	   -3.64606
   0.40000 	    0.81809 	   -3.72005
   0.41000 	    0.78089 	   -3.79165
   0.42000 	    0.74298 	   -3.86070
   0.43000 	    0.70437 	   -3.92707
   0.44000 	    0.66510 	   -3.99059
   0.45000 	    0.62519 	   -4.05113
   0.46000 	    0.58468 	   -4.10855
   0.47000 	    0.54360 	   -4.16269
   0.48000 	    0.50197 	   -4.21343
   0.49000 	    0.45983 	   -4.26063
   0.50000 	    0.41723 	   -4.30417
   0.51000 	    0.37419 	   -4.34392
   0.52000 	    0.33075 	   -4.37978
   0.53000 	    0.28695 	   -4.41164
   0.54000 	    0.24283 	   -4.43940
   0.55000 	    0.19844 	   -4.46299
   0.56000 	    0.15381 	   -4.48233
   0.57000 	    0.10899 	   -4.49736
   0.58000 	    0.06401 	   -4.50803
   0.59000 	    0.01893 	   -4.51430
   0.60000 	   -0.02621 	   -4.51616
   0.61000 	   -0.07137 	   -4.51359
   0.62000 	   -0.11651 	   -4.50660
   0.63000 	   -0.16157 	   -4.49519
   0.64000 	   -0.20653 	   -4.47941
   0.65000 	   -0.25132 	   -4.45929
   0.66000 	   -0.29591 	   -4.43490
   0.67000 	   -0.34026 	   -4.40629
   0.68000 	   -0.38433 	   -4.37355
   0.69000 	   -0.42806 	   -4.33677
   0.70000 	   -0.47143 	   -4.29605
   0.71000 	   -0.51439 	   -4.25150
   0.72000 	   -0.55690 	   -4.20323
   0.73000 	   -0.59894 	   -4.15138
   0.74000 	   -0.64045 	   -4.09607
   0.75000 	   -0.68141 	   -4.03745
   0.76000 	   -0.72179 	   -3.97566
   0.77000 	   -0.76154 	   -3.91084
   0.78000 	   -0.80065 	   -3.84315
   0.79000 	   -0.83908 	   -3.77273
   0.80000 	   -0.87681 	   -3.69974
   0.81000 	   -0.91381 	   -3.62433
   0.82000 	   -0.95005 	   -3.54666
   0.83000 	   -0.98552 	   -3.46686
   0.84000 	   -1.02018 	   -3.38508
   0.85000 	   -1.05404 	   -3.30148
   0.86000 	   -1.08705 	   -3.21619
   0.87000 	   -1.11921 	   -3.12935
   0.88000 	   -1.15051 	   -3.04108
   0.89000 	   -1.18092 	   -2.95152
   0.90000 	   -1.21043 	   -2.86078
   0.91000 	   -1.23904 	   -2.76898
   0.92000 	   -1.26673 	   -2.67623
   0.93000 	   -1.29349 	   -2.58263
   0.94000 	   -1.31932 	   -2.48828
   0.95000 	   -1.34420 	   -2.39327
   0.96000 	   -1.36813 	   -2.29767
   0.97000 	   -1.39111 	   -2.20158
   0.98000 	   -1.41313 	   -2.10506
   0.99000 	   -1.43418 	   -2.00818
   1.00000 	   -1.45426 	   -1.91099
   1.01000 	   -1.47337 	   -1.81356
   1.02000 	   -1.49150 	   -1.71592
   1.03000 	   -1.50866 	   -1.61813
   1.04000 	   -1.52484 	   -1.52022
   1.05000 	   -1.54005 	   -1.42222
   1.06000 	   -1.55427 	   -1.32417
   1.07000 	   -1.56751 	   -1.22608
   1.08000 	   -1.57977 	   -1.12798
   1.09000 	   -1.59105 	   -1.02989
   1.10000 	   -1.60135 	   -0.93181
   1.11000 	   -1.61067 	   -0.83375
   1.12000 	   -1.61901 	   -0.73573
   1.13000 	   -1.62636 	   -0.63775
   1.14000 	   -1.63274 	   -0.53980
   1.15000 	   -1.63814 	   -0.44189
   1.16000 	   -1.64256 	   -0.34401
   1.17000 	   -1.64600 	   -0.24616
   1.18000 	   -1.64846 	   -0.14834
   1.19000 	   -1.64994 	   -0.05053
   1.20000 	   -1.65045 	    0.04726
   1.21000 	   -1.64998 	    0.14505
   1.22000 	   -1.64852 	    0.24284
   1.23000 	   -1.64610 	    0.34065
   1.24000 	   -1.64269 	    0.43847
   1.25000 	   -1.63831 	    0.53631
   1.26000 	   -1.63294 	    0.63419
   1.27000 	   -1.62660 	    0.73210
   1.28000 	   -1.61928 	    0.83005
   1.29000 	   -1.61098 	    0.92803
   1.30000 	   -1.60170 	    1.02605
   1.31000 	   -1.59144 	    1.12411
   1.32000 	   -1.58020 	    1.22219
   1.33000 	   -1.56797 	    1.32028
   1.34000 	   -1.55477 	    1.41838
   1.35000 	   -1.54059 	    1.51647
   1.36000 	   -1.52542 	    1.61452
   1.37000 	   -1.50928 	    1.71252
   1.38000 	   -1.49215 	    1.81044
   1.39000 	   -1.47405 	    1.90823
   1.40000 	   -1.45497 	    2.00588
   1.41000 	   -1.43491 	    2.10332
   1.42000 	   -1.41387 	    2.20051
   1.43000 	   -1.39187 	    2.29741
   1.44000 	   -1.36890 	    2.39394
   1.45000 	   -1.34496 	    2.49005
   1.46000 	   -1.32006 	    2.58566
   1.47000 	   -1.29420 	    2.68069
   1.48000 	   -1.26739 	    2.77506
   1.49000 	   -1.23964 	    2.86868
   1.50000 	   -1.21095 	    2.96145
   1.51000 	   -1.18134 	    3.05327
   1.52000 	   -1.15081 	    3.14402
   1.53000 	   -1.11937 	    3.23360
   1.54000 	   -1.08703 	    3.32187
   1.55000 	   -1.05381 	    3.40871
   1.56000 	   -1.01973 	    3.49399
   1.57000 	   -0.98479 	    3.57757
   1.58000 	   -0.94901 	    3.65930
   1.59000 	   -0.91242 	    3.73904
   1.60000 	   -0.87503 	    3.81664
   1.61000 	   -0.83686 	    3.89193
   1.62000 	   -0.79794 	    3.96478
   1.63000 	   -0.75829 	    4.03501
   1.64000 	   -0.71794 	    4.10247
   1.65000 	   -0.67692 	    4.16701
   1.66000 	   -0.63525 	    4.22845
   1.67000 	   -0.59296 	    4.28667
   1.68000 	   -0.55010 	    4.34149
   1.69000 	   -0.50668 	    4.39277
   1.70000 	   -0.46275 	    4.44037
   1.71000 	   -0.41835 	    4.48417
   1.72000 	   -0.37351 	    4.52402
   1.73000 	   -0.32827 	    4.55982
   1.74000 	   -0.28267 	    4.59144
   1.75000 	   -0.23676 	    4.61881
   1.76000 	   -0.19057 	    4.64182
   1.77000 	   -0.14415 	    4.66040
   1.78000 	   -0.09755 	    4.67449
   1.79000 	   -0.05080 	    4.68404
   1.80000 	   -0.00396 	    4.68903
   1.81000 	    0.04293 	    4.68941
   1.82000 	    0.08982 	    4.68520
   1.83000 	    0.13668 	    4.67640
   1.84000 	    0.18344 	    4.66304
   1.85000 	    0.23007 	    4.64514
   1.86000 	    0.27652 	    4.62277
   1.87000 	    0.32275 	    4.59599
   1.88000 	    0.36871 	    4.56487
   1.89000 	    0.41436 	    4.52952
   1.90000 	    0.45965 	    4.49002
   1.91000 	    0.50455 	    4.44650
   1.92000 	    0.54902 	    4.39908
   1.93000 	    0.59301 	    4.34789
   1.94000 	    0.63649 	    4.29306
   1.95000 	    0.67942 	    4.23475
   1.96000 	    0.72177 	    4.17311
   1.97000 	    0.76350 	    4.10830
   1.98000 	    0.80458 	    4.04047
   1.99000 	    0.84499 	    3.96978
   2.00000 	    0.88468 	    3.89641
   2.01000 	    0.92365 	    3.82050
   2.02000 	    0.96185 	    3.74224
   2.03000 	    0.99927 	    3.66177
   2.04000 	    1.03589 	    3.57926
   2.05000 	    1.07168 	    3.49487
   2.06000 	    1.10663 	    3.40873
   2.07000 	    1.14072 	    3.32101
   2.08000 	    1.17393 	    3.23185
   2.09000 	    1.20625 	    3.14137
   2.10000 	    1.23766 	    3.04972
   2.11000 	    1.26816 	    2.95701
   2.12000 	    1.29773 	    2.86337
   2.13000 	    1.32636 	    2.76890
   2.14000 	    1.35405 	    2.67372
   2.15000 	    1.38079 	    2.57791
   2.16000 	    1.40657 	    2.48158
   2.17000 	    1.43139 	    2.38480
   2.18000 	    1.45523 	    2.28765
   2.19000 	    1.47811 	    2.19021
   2.20000 	    1.50001 	    2.09253
   2.21000 	    1.52094 	    1.99467
   2.22000 	    1.54088 	    1.89669
   2.23000 	    1.55985 	    1.79864
   2.24000 	    1.57784 	    1.70054
   2.25000 	    1.59484 	    1.60245
   2.26000 	    1.61087 	    1.50437
   2.27000 	    1.62591 	    1.40635
   2.28000 	    1.63997 	    1.30840
   2.29000 	    1.65306 	    1.21054
   2.30000 	    1.66516 	    1.11277
   2.31000 	    1.67629 	    1.01511
   2.32000 	    1.68644 	    0.91755
   2.33000 	    1.69562 	    0.82011
   2.34000 	    1.70382 	    0.72277
   2.35000 	    1.71105 	    0.62554
   2.36000 	    1.71730 	    0.52840
   2.37000 	    1.72259 	    0.43135
   2.38000 	    1.72690 	    0.33438
   2.39000 	    1.73024 	    0.23747
   2.40000 	    1.73262 	    0.14062
   2.41000 	    1.73402 	    0.04380
   2.42000 	    1.73446 	   -0.05300
   2.43000 	    1.73393 	   -0.14979
   2.44000 	    1.73243 	   -0.24659
   2.45000 	    1.72997 	   -0.34341
   2.46000 	    1.72653 	   -0.44027
   2.47000 	    1.72213 	   -0.53718
   2.48000 	    1.71676 	   -0.63416
   2.49000 	    1.71042 	   -0.73122
   2.50000 	    1.70311 	   -0.82836
   2.51000 	    1.69482 	   -0.92560
   2.52000 	    1.68557 	   -1.02295
   2.53000 	    1.67534 	   -1.12040
   2.54000 	    1.66413 	   -1.21797
   2.55000 	    1.65195 	   -1.31564
   2.56000 	    1.63880 	   -1.41342
   2.57000 	    1.62466 	   -1.51129
   2.58000 	    1.60955 	   -1.60925
   2.59000 	    1.59346 	   -1.70728
   2.60000 	    1.57638 	   -1.80535
   2.61000 	    1.55833 	   -1.90345
   2.62000 	    1.53930 	   -2.00154
   2.63000 	    1.51928 	   -2.09959
   2.64000 	    1.49829 	   -2.19756
   2.65000 	    1.47631 	   -2.29540
   2.66000 	    1.45336 	   -2.39307
   2.67000 	    1.42942 	   -2.49049
   2.68000 	    1.40452 	   -2.58761
   2.69000 	    1.37864 	   -2.68436
   2.70000 	    1.35180 	   -2.78065
   2.71000 	    1.32399 	   -2.87641
   2.72000 	    1.29523 	   -2.97154
   2.73000 	    1.26551 	   -3.06594
   2.74000 	    1.23485 	   -3.15950
   2.75000 	    1.20326 	   -3.25212
   2.76000 	    1.17074 	   -3.34367
   2.77000 	    1.13730 	   -3.43402
   2.78000 	    1.10296 	   -3.52305
   2.79000 	    1.06773 	   -3.61061
   2.80000 	    1.03163 	   -3.69655
   2.81000 	    0.99466 	   -3.78073
   2.82000 	    0.95685 	   -3.86300
   2.83000 	    0.91822 	   -3.94318
   2.84000 	    0.87879 	   -4.02113
   2.85000 	    0.83858 	   -4.09666
   2.86000 	    0.79761 	   -4.16962
   2.87000 	    0.75592 	   -4.23983
   2.88000 	    0.71352 	   -4.30712
   2.89000 	    0.67045 	   -4.37132
   2.90000 	    0.62673 	   -4.43228
   2.91000 	    0.58241 	   -4.48981
   2.92000 	    0.53751 	   -4.54377
   2.93000 	    0.49208 	   -4.59400
   2.94000 	    0.44614 	   -4.64035
   2.95000 	    0.39973 	   -4.68268
   2.96000 	    0.35291 	   -4.72085
   2.97000 	    0.30570 	   -4.75476
   2.98000 	    0.25815 	   -4.78428
   2.99000 	    0.21031 	   -4.80933
   3.00000 	    0.16221 	   -4.82981
   3.01000 	    0.11391 	   -4.84565
   3.02000 	    0.06546 	   -4.85680
   3.03000 	    0.01689 	   -4.86322
   3.04000 	   -0.03174 	   -4.86487
   3.05000 	   -0.08039 	   -4.86176
   3.06000 	   -0.12901 	   -4.85388
   3.07000 	   -0.17755 	   -4.84126
   3.08000 	   -0.22596 	   -4.82394
   3.09000 	   -0.27420 	   -4.80196
   3.10000 	   -0.32222 	   -4.77540
   3.11000 	   -0.36997 	   -4.74433
   3.12000 	   -0.41742 	   -4.70886
   3.13000 	   -0.46450 	   -4.66909
   3.14000 	   -0.51120 	   -4.62514
   3.15000 	   -0.55745 	   -4.57715
   3.16000 	   -0.60322 	   -4.52525
   3.17000 	   -0.64847 	   -4.46960
   3.18000 	   -0.69317 	   -4.41035
   3.19000 	   -0.73727 	   -4.34767
   3.20000 	   -0.78075 	   -4.28172
   3.21000 	   -0.82356 	   -4.21267
   3.22000 	   -0.86569 	   -4.14071
   3.23000 	   -0.90710 	   -4.06600
   3.24000 	   -0.94776 	   -3.98873
   3.25000 	   -0.98765 	   -3.90906
   3.26000 	   -1.02674 	   -3.82717
   3.27000 	   -1.06501 	   -3.74324
   3.28000 	   -1.10244 	   -3.65742
   3.29000 	   -1.13901 	   -3.56988
   3.30000 	   -1.17471 	   -3.48079
   3.31000 	   -1.20952 	   -3.39028
   3.32000 	   -1.24342 	   -3.29852
   3.33000 	   -1.27641 	   -3.20563
   3.34000 	   -1.30847 	   -3.11175
   3.35000 	   -1.33958 	   -3.01700
   3.36000 	   -1.36975 	   -2.92151
   3.37000 	   -1.39897 	   -2.82539
   3.38000 	   -1.42722 	   -2.72873
   3.39000 	   -1.45451 	   -2.63164
   3.40000 	   -1.48083 	   -2.53420
   3.41000 	   -1.50617 	   -2.43650
   3.42000 	   -1.53053 	   -2.33861
   3.43000 	   -1.55392 	   -2.24059
   3.44000 	   -1.57632 	   -2.14250
   3.45000 	   -1.59775 	   -2.04440
   3.46000 	   -1.61819 	   -1.94634
   3.47000 	   -1.63766 	   -1.84835
   3.48000 	   -1.65614 	   -1.75047
   3.49000 	   -1.67364 	   -1.65272
   3.50000 	   -1.69017 	   -1.55514
   3.51000 	   -1.70572 	   -1.45774
   3.52000 	   -1.72030 	   -1.36053
   3.53000 	   -1.73391 	   -1.26353
   3.54000 	   -1.74654 	   -1.16673
   3.55000 	   -1.75821 	   -1.07014
   3.56000 	   -1.76891 	   -0.97376
   3.57000 	   -1.77865 	   -0.87758
   3.58000 	   -1.78742 	   -0.78159
   3.59000 	   -1.79524 	   -0.68578
   3.60000 	   -1.80210 	   -0.59014
   3.61000 	   -1.80800 	   -0.49465
   3.62000 	   -1.81295 	   -0.39930
   3.63000 	   -1.81694 	   -0.30406
   3.64000 	   -1.81998 	   -0.20892
   3.65000 	   -1.82207 	   -0.11385
   3.66000 	   -1.82321 	   -0.01883
   3.67000 	   -1.82339 	    0.07616
   3.68000 	   -1.82263 	    0.17115
   3.69000 	   -1.82092 	    0.26616
   3.70000 	   -1.81826 	    0.36120
   3.71000 	   -1.81465 	    0.45631
   3.72000 	   -1.81008 	    0.55151
   3.73000 	   -1.80457 	    0.64682
   3.74000 	   -1.79810 	    0.74225
   3.75000 	   -1.79068 	    0.83782
   3.76000 	   -1.78230 	    0.93356
   3.77000 	   -1.77297 	    1.02948
   3.78000 	   -1.76267 	    1.12558
   3.79000 	   -1.75141 	    1.22188
   3.80000 	   -1.73920 	    1.31838
   3.81000 	   -1.72601 	    1.41510
   3.82000 	   -1.71186 	    1.51202
   3.83000 	   -1.69674 	    1.60914
   3.84000 	   -1.68065 	    1.70646
   3.85000 	   -1.66358 	    1.80397
   3.86000 	   -1.64555 	    1.90165
   3.87000 	   -1.62653 	    1.99948
   3.88000 	   -1.60653 	    2.09742
   3.89000 	   -1.58556 	    2.19546
   3.90000 	   -1.56360 	    2.29355
   3.91000 	   -1.54067 	    2.39165
   3.92000 	   -1.51675 	    2.48970
   3.93000 	   -1.49186 	    2.58766
   3.94000 	   -1.46598 	    2.68546
   3.95000 	   -1.43912 	    2.78302
   3.96000 	   -1.41129 	    2.88027
   3.97000 	   -1.38249 	    2.97712
   3.98000 	   -1.35272 	    3.07349
   3.99000 	   -1.32199 	    3.16927
   4.00000 	   -1.29029 	    3.26434
   4.01000 	   -1.25765 	    3.35861
   4.02000 	   -1.22406 	    3.45194
   4.03000 	   -1.18954 	    3.54420
   4.04000 	   -1.15410 	    3.63526
   4.05000 	   -1.11775 	    3.72496
   4.06000 	   -1.08050 	    3.81317
   4.07000 	   -1.04237 	    3.89971
   4.08000 	   -1.00337 	    3.98443
   4.09000 	   -0.96353 	    4.06716
   4.10000 	   -0.92286 	    4.14772
   4.11000 	   -0.88138 	    4.22593
   4.12000 	   -0.83912 	    4.30163
   4.13000 	   -0.79610 	    4.37462
   4.14000 	   -0.75236 	    4.44473
   4.15000 	   -0.70791 	    4.51177
   4.16000 	   -0.66279 	    4.57555
   4.17000 	   -0.61704 	    4.63592
   4.18000 	   -0.57068 	    4.69268
   4.19000 	   -0.52375 	    4.74567
   4.20000 	   -0.47629 	    4.79474
   4.21000 	   -0.42835 	    4.83971
   4.22000 	   -0.37995 	    4.88046
   4.23000 	   -0.33114 	    4.91684
   4.24000 	   -0.28198 	    4.94874
   4.25000 	   -0.23249 	    4.97604
   4.26000 	   -0.18273 	    4.99864
   4.27000 	   -0.13274 	    5.01646
   4.28000 	   -0.08258 	    5.02945
   4.29000 	   -0.03228 	    5.03754
   4.30000 	    0.01809 	    5.04071
   4.31000 	    0.06850 	    5.03893
   4.32000 	    0.11889 	    5.03222
   4.33000 	    0.16921 	    5.02058
   4.34000 	    0.21942 	    5.00406
   4.35000 	    0.26946 	    4.98271
   4.36000 	    0.31929 	    4.95659
   4.37000 	    0.36885 	    4.92580
   4.38000 	    0.41811 	    4.89043
   4.39000 	    0.46701 	    4.85060
   4.40000 	    0.51552 	    4.80643
   4.41000 	    0.56358 	    4.75807
   4.42000 	    0.61116 	    4.70566
   4.43000 	    0.65822 	    4.64937
   4.44000 	    0.70471 	    4.58936
   4.45000 	    0.75061 	    4.52581
   4.46000 	    0.79587 	    4.45890
   4.47000 	    0.84046 	    4.38881
   4.48000 	    0.88434 	    4.31573
   4.49000 	    0.92750 	    4.23985
   4.50000 	    0.96990 	    4.16136
   4.51000 	    1.01151 	    4.08044
   4.52000 	    1.05232 	    3.99729
   4.53000 	    1.09229 	    3.91208
   4.54000 	    1.13141 	    3.82500
   4.55000 	    1.16966 	    3.73622
   4.56000 	    1.20702 	    3.64591
   4.57000 	    1.24348 	    3.55423
   4.58000 	    1.27902 	    3.46133
   4.59000 	    1.31364 	    3.36738
   4.60000 	    1.34731 	    3.27251
   4.61000 	    1.38004 	    3.17685
   4.62000 	    1.41181 	    3.08052
   4.63000 	    1.44261 	    2.98366
   4.64000 	    1.47245 	    2.88637
   4.65000 	    1.50131 	    2.78874
   4.66000 	    1.52920 	    2.69088
   4.67000 	    1.55611 	    2.59286
   4.68000 	    1.58204 	    2.49477
   4.69000 	    1.60698 	    2.39668
   4.70000 	    1.63095 	    2.29864
   4.71000 	    1.65394 	    2.20072
   4.72000 	    1.67594 	    2.10296
   4.73000 	    1.69697 	    2.00540
   4.74000 	    1.71703 	    1.90808
   4.75000 	    1.73611 	    1.81103
   4.76000 	    1.75422 	    1.71427
   4.77000 	    1.77136 	    1.61781
   4.78000 	    1.78754 	    1.52168
   4.79000 	    1.80276 	    1.42587
   4.80000 	    1.81701 	    1.33040
   4.81000 	    1.83032 	    1.23526
   4.82000 	    1.84267 	    1.14044
   4.83000 	    1.85408 	    1.04595
   4.84000 	    1.86454 	    0.95176
   4.85000 	    1.87405 	    0.85786
   4.86000 	    1.88263 	    0.76424
   4.87000 	    1.89027 	    0.67087
   4.88000 	    1.89698 	    0.57773
   4.89000 	    1.90276 	    0.48480
   4.90000 	    1.90761 	    0.39206
   4.91000 	    1.91153 	    0.29947
   4.92000 	    1.91452 	    0.20701
   4.93000 	    1.91659 	    0.11465
   4.94000 	    1.91774 	    0.02236
   4.95000 	    1.91796 	   -0.06990
   4.96000 	    1.91726 	   -0.16215
   4.97000 	    1.91564 	   -0.25442
   4.98000 	    1.91310 	   -0.34674
   4.99000 	    1.90963 	   -0.43915
   5.00000 	    1.90524 	   -0.53167
   5.01000 	    1.89992 	   -0.62434
   5.02000 	    1.89368 	   -0.71717
   5.03000 	    1.88651 	   -0.81020
   5.04000 	    1.87841 	   -0.90345
   5.05000 	    1.86937 	   -0.99695
   5.06000 	    1.85940 	   -1.09071
   5.07000 	    1.84849 	   -1.18475
   5.08000 	    1.83665 	   -1.27909
   5.09000 	    1.82386 	   -1.37375
   5.10000 	    1.81012 	   -1.46872
   5.11000 	    1.79543 	   -1.56403
   5.12000 	    1.77979 	   -1.65966
   5.13000 	    1.76319 	   -1.75563
   5.14000 	    1.74564 	   -1.85192
   5.15000 	    1.72712 	   -1.94852
   5.16000 	    1.70763 	   -2.04542
   5.17000 	    1.68718 	   -2.14261
   5.18000 	    1.66575 	   -2.24004
   5.19000 	    1.64335 	   -2.33770
   5.20000 	    1.61998 	   -2.43554
   5.21000 	    1.59562 	   -2.53353
   5.22000 	    1.57029 	   -2.63160
   5.23000 	    1.54397 	   -2.72970
   5.24000 	    1.51667 	   -2.82776
   5.25000 	    1.48840 	   -2.92572
   5.26000 	    1.45914 	   -3.02348
   5.27000 	    1.42890 	   -3.12097
   5.28000 	    1.39769 	   -3.21809
   5.29000 	    1.36551 	   -3.31472
   5.30000 	    1.33237 	   -3.41076
   5.31000 	    1.29826 	   -3.50609
   5.32000 	    1.26320 	   -3.60056
   5.33000 	    1.22719 	   -3.69406
   5.34000 	    1.19025 	   -3.78643
   5.35000 	    1.15239 	   -3.87751
   5.36000 	    1.11361 	   -3.96715
   5.37000 	    1.07394 	   -4.05517
   5.38000 	    1.03339 	   -4.14141
   5.39000 	    0.99197 	   -4.22568
   5.40000 	    0.94972 	   -4.30780
   5.41000 	    0.90664 	   -4.38758
   5.42000 	    0.86276 	   -4.46483
   5.43000 	    0.81812 	   -4.53935
   5.44000 	    0.77272 	   -4.61095
   5.45000 	    0.72661 	   -4.67943
   5.46000 	    0.67982 	   -4.74460
   5.47000 	    0.63237 	   -4.80627
   5.48000 	    0.58431 	   -4.86426
   5.49000 	    0.53567 	   -4.91837
   5.50000 	    0.48648 	   -4.96844
   5.51000 	    0.43680 	   -5.01431
   5.52000 	    0.38666 	   -5.05581
   5.53000 	    0.33610 	   -5.09280
   5.54000 	    0.28517 	   -5.12515
   5.55000 	    0.23392 	   -5.15275
   5.56000 	    0.18239 	   -5.17549
   5.57000 	    0.13064 	   -5.19328
   5.58000 	    0.07870 	   -5.20606
   5.59000 	    0.02664 	   -5.21377
   5.60000 	   -0.02550 	   -5.21639
   5.61000 	   -0.07766 	   -5.21389
   5.62000 	   -0.12980 	   -5.20628
   5.63000 	   -0.18186 	   -5.19358
   5.64000 	   -0.23380 	   -5.17584
   5.65000 	   -0.28556 	   -5.15311
   5.66000 	   -0.33709 	   -5.12547
   5.67000 	   -0.38834 	   -5.09303
   5.68000 	   -0.43927 	   -5.05588
   5.69000 	   -0.48983 	   -5.01416
   5.70000 	   -0.53997 	   -4.96801
   5.71000 	   -0.58965 	   -4.91758
   5.72000 	   -0.63883 	   -4.86302
   5.73000 	   -0.68746 	   -4.80453
   5.74000 	   -0.73550 	   -4.74228
   5.75000 	   -0.78293 	   -4.67646
   5.76000 	   -0.82969 	   -4.60726
   5.77000 	   -0.87576 	   -4.53489
   5.78000 	   -0.92111 	   -4.45955
   5.79000 	   -0.96571 	   -4.38143
   5.80000 	   -1.00952 	   -4.30075
   5.81000 	   -1.05253 	   -4.21770
   5.82000 	   -1.09471 	   -4.13249
   5.83000 	   -1.13603 	   -4.04529
   5.84000 	   -1.17648 	   -3.95632
   5.85000 	   -1.21605 	   -3.86575
   5.86000 	   -1.25471 	   -3.77376
   5.87000 	   -1.29244 	   -3.68052
   5.88000 	   -1.32925 	   -3.58619
   5.89000 	   -1.36511 	   -3.49094
   5.90000 	   -1.40002 	   -3.39491
   5.91000 	   -1.43397 	   -3.29824
   5.92000 	   -1.46695 	   -3.20105
   5.93000 	   -1.49896 	   -3.10348
   5.94000 	   -1.53000 	   -3.00563
   5.95000 	   -1.56005 	   -2.90762
   5.96000 	   -1.58913 	   -2.80952
   5.97000 	   -1.61722 	   -2.71144
   5.98000 	   -1.64434 	   -2.61344
   5.99000 	   -1.67047 	   -2.51561
   6.00000 	   -1.69563 	   -2.41800
   6.01000 	   -1.71981 	   -2.32066
   6.02000 	   -1.74302 	   -2.22365
   6.03000 	   -1.76525 	   -2.12700
   6.04000 	   -1.78652 	   -2.03075
   6.05000 	   -1.80683 	   -1.93492
   6.06000 	   -1.82618 	   -1.83954
   6.07000 	   -1.84457 	   -1.74462
   6.08000 	   -1.86202 	   -1.65018
   6.09000 	   -1.87852 	   -1.55621
   6.10000 	   -1.89408 	   -1.46271
   6.11000 	   -1.90871 	   -1.36970
   6.12000 	   -1.92241 	   -1.27714
   6.13000 	   -1.93518 	   -1.18505
   6.14000 	   -1.94703 	   -1.09339
   6.15000 	   -1.95796 	   -1.00215
   6.16000 	   -1.96799 	   -0.91131
   6.17000 	   -1.97710 	   -0.82085
   6.18000 	   -1.98531 	   -0.73073
   6.19000 	   -1.99261 	   -0.64094
   6.20000 	   -1.99902 	   -0.55144
   6.21000 	   -2.00454 	   -0.46220
   6.22000 	   -2.00916 	   -0.37318
   6.23000 	   -2.01289 	   -0.28436
   6.24000 	   -2.01574 	   -0.19569
   6.25000 	   -2.01769 	   -0.10714
   6.26000 	   -2.01876 	   -0.01867
   6.27000 	   -2.01895 	    0.06975
   6.28000 	   -2.01825 	    0.15816
   6.29000 	   -2.01667 	    0.24660
   6.30000 	   -2.01421 	    0.33511
   6.31000 	   -2.01085 	    0.42372
   6.32000 	   -2.00662 	    0.51248
   6.33000 	   -2.00149 	    0.60141
   6.34000 	   -1.99548 	    0.69055
   6.35000 	   -1.98857 	    0.77993
   6.36000 	   -1.98077 	    0.86960
   6.37000 	   -1.97208 	    0.95957
   6.38000 	   -1.96248 	    1.04987
   6.39000 	   -1.95198 	    1.14054
   6.40000 	   -1.94058 	    1.23160
   6.41000 	   -1.92826 	    1.32307
   6.42000 	   -1.91503 	    1.41497
   6.43000 	   -1.90088 	    1.50732
   6.44000 	   -1.88581 	    1.60012
   6.45000 	   -1.86981 	    1.69339
   6.46000 	   -1.85287 	    1.78714
   6.47000 	   -1.83500 	    1.88136
   6.48000 	   -1.81619 	    1.97606
   6.49000 	   -1.79643 	    2.07122
   6.50000 	   -1.77571 	    2.16683
   6.51000 	   -1.75405 	    2.26288
   6.52000 	   -1.73142 	    2.35934
   6.53000 	   -1.70782 	    2.45618
   6.54000 	   -1.68326 	    2.55336
   6.55000 	   -1.65773 	    2.65084
   6.56000 	   -1.63122 	    2.74857
   6.57000 	   -1.60374 	    2.84649
   6.58000 	   -1.57527 	    2.94453
   6.59000 	   -1.54582 	    3.04263
   6.60000 	   -1.51540 	    3.14070
   6.61000 	   -1.48399 	    3.23865
   6.62000 	   -1.45161 	    3.33638
