t 	 y1 	 y2 	 revisa
  89.30000 	    8.85490 	    2.83350 	   86.43806
  89.35000 	    8.99658 	    2.39076 	   86.65415
  89.40000 	    9.11612 	    1.94093 	   86.87079
  89.45000 	    9.21316 	    1.48512 	   87.08796
  89.50000 	    9.28742 	    1.02446 	   87.30568
  89.55000 	    9.33864 	    0.56009 	   87.52395
  89.60000 	    9.36665 	    0.09316 	   87.74276
  89.65000 	    9.37131 	   -0.37517 	   87.96211
  89.70000 	    9.35255 	   -0.84374 	   88.18202
  89.75000 	    9.31036 	   -1.31137 	   88.40247
  89.80000 	    9.24479 	   -1.77688 	   88.62348
  89.85000 	    9.15595 	   -2.23912 	   88.84504
  89.90000 	    9.04399 	   -2.69692 	   89.06715
  89.95000 	    8.90914 	   -3.14912 	   89.28982
  90.00000 	    8.75169 	   -3.59458 	   89.51304
  90.05000 	    8.57196 	   -4.03216 	   89.73683
  90.10000 	    8.37035 	   -4.46076 	   89.96117
  90.15000 	    8.14731 	   -4.87928 	   90.18607
  90.20000 	    7.90335 	   -5.28664 	   90.41154
  90.25000 	    7.63902 	   -5.68181 	   90.63757
  90.30000 	    7.35493 	   -6.06376 	   90.86416
  90.35000 	    7.05174 	   -6.43151 	   91.09132
  90.40000 	    6.73016 	   -6.78409 	   91.31905
  90.45000 	    6.39096 	   -7.12060 	   91.54735
  90.50000 	    6.03493 	   -7.44015 	   91.77621
  90.55000 	    5.66292 	   -7.74190 	   92.00565
  90.60000 	    5.27583 	   -8.02504 	   92.23567
  90.65000 	    4.87457 	   -8.28883 	   92.46626
  90.70000 	    4.46013 	   -8.53256 	   92.69742
  90.75000 	    4.03350 	   -8.75557 	   92.92917
  90.80000 	    3.59573 	   -8.95725 	   93.16149
  90.85000 	    3.14786 	   -9.13703 	   93.39439
  90.90000 	    2.69101 	   -9.29442 	   93.62788
  90.95000 	    2.22629 	   -9.42898 	   93.86195
  91.00000 	    1.75484 	   -9.54029 	   94.09660
  91.05000 	    1.27783 	   -9.62803 	   94.33185
  91.10000 	    0.79643 	   -9.69192 	   94.56768
  91.15000 	    0.31183 	   -9.73174 	   94.80409
  91.20000 	   -0.17476 	   -9.74734 	   95.04110
  91.25000 	   -0.66212 	   -9.73860 	   95.27871
  91.30000 	   -1.14905 	   -9.70549 	   95.51690
  91.35000 	   -1.63433 	   -9.64804 	   95.75570
  91.40000 	   -2.11673 	   -9.56632 	   95.99509
  91.45000 	   -2.59505 	   -9.46049 	   96.23507
  91.50000 	   -3.06807 	   -9.33073 	   96.47566
  91.55000 	   -3.53461 	   -9.17733 	   96.71685
  91.60000 	   -3.99347 	   -9.00060 	   96.95864
  91.65000 	   -4.44350 	   -8.80093 	   97.20104
  91.70000 	   -4.88355 	   -8.57875 	   97.44404
  91.75000 	   -5.31249 	   -8.33457 	   97.68765
  91.80000 	   -5.72922 	   -8.06895 	   97.93187
  91.85000 	   -6.13266 	   -7.78249 	   98.17670
  91.90000 	   -6.52179 	   -7.47586 	   98.42214
  91.95000 	   -6.89558 	   -7.14977 	   98.66820
  92.00000 	   -7.25307 	   -6.80499 	   98.91487
  92.05000 	   -7.59332 	   -6.44233 	   99.16216
  92.10000 	   -7.91544 	   -6.06267 	   99.41006
  92.15000 	   -8.21857 	   -5.66690 	   99.65859
  92.20000 	   -8.50191 	   -5.25597 	   99.90773
  92.25000 	   -8.76471 	   -4.83087 	  100.15750
  92.30000 	   -9.00626 	   -4.39264 	  100.40790
  92.35000 	   -9.22589 	   -3.94232 	  100.65892
  92.40000 	   -9.42300 	   -3.48103 	  100.91056
  92.45000 	   -9.59706 	   -3.00988 	  101.16284
  92.50000 	   -9.74755 	   -2.53003 	  101.41575
  92.55000 	   -9.87405 	   -2.04265 	  101.66929
  92.60000 	   -9.97618 	   -1.54895 	  101.92346
  92.65000 	  -10.05363 	   -1.05014 	  102.17827
  92.70000 	  -10.10614 	   -0.54745 	  102.43371
  92.75000 	  -10.13351 	   -0.04215 	  102.68980
  92.80000 	  -10.13562 	    0.46453 	  102.94652
  92.85000 	  -10.11239 	    0.97131 	  103.20389
  92.90000 	  -10.06383 	    1.47693 	  103.46190
  92.95000 	   -9.98998 	    1.98012 	  103.72055
  93.00000 	   -9.89097 	    2.47962 	  103.97985
  93.05000 	   -9.76699 	    2.97417 	  104.23980
  93.10000 	   -9.61828 	    3.46252 	  104.50040
  93.15000 	   -9.44516 	    3.94343 	  104.76165
  93.20000 	   -9.24799 	    4.41569 	  105.02356
  93.25000 	   -9.02720 	    4.87809 	  105.28612
  93.30000 	   -8.78330 	    5.32945 	  105.54933
  93.35000 	   -8.51683 	    5.76861 	  105.81321
  93.40000 	   -8.22839 	    6.19445 	  106.07774
  93.45000 	   -7.91867 	    6.60587 	  106.34293
  93.50000 	   -7.58838 	    7.00181 	  106.60879
  93.55000 	   -7.23829 	    7.38123 	  106.87531
  93.60000 	   -6.86923 	    7.74314 	  107.14250
  93.65000 	   -6.48207 	    8.08660 	  107.41036
  93.70000 	   -6.07774 	    8.41071 	  107.67888
  93.75000 	   -5.65720 	    8.71459 	  107.94808
  93.80000 	   -5.22147 	    8.99745 	  108.21795
  93.85000 	   -4.77160 	    9.25853 	  108.48850
  93.90000 	   -4.30868 	    9.49711 	  108.75972
  93.95000 	   -3.83382 	    9.71254 	  109.03162
  94.00000 	   -3.34819 	    9.90423 	  109.30419
  94.05000 	   -2.85298 	   10.07164 	  109.57746
  94.10000 	   -2.34940 	   10.21429 	  109.85140
  94.15000 	   -1.83868 	   10.33176 	  110.12603
  94.20000 	   -1.32210 	   10.42369 	  110.40134
  94.25000 	   -0.80091 	   10.48980 	  110.67735
  94.30000 	   -0.27642 	   10.52984 	  110.95404
  94.35000 	    0.25007 	   10.54367 	  111.23142
  94.40000 	    0.77725 	   10.53116 	  111.50950
  94.45000 	    1.30381 	   10.49230 	  111.78828
  94.50000 	    1.82843 	   10.42711 	  112.06775
  94.55000 	    2.34978 	   10.33569 	  112.34792
  94.60000 	    2.86657 	   10.21820 	  112.62879
  94.65000 	    3.37748 	   10.07487 	  112.91036
  94.70000 	    3.88122 	    9.90600 	  113.19263
  94.75000 	    4.37652 	    9.71194 	  113.47562
  94.80000 	    4.86212 	    9.49311 	  113.75930
  94.85000 	    5.33677 	    9.25000 	  114.04370
  94.90000 	    5.79927 	    8.98317 	  114.32881
  94.95000 	    6.24843 	    8.69320 	  114.61463
  95.00000 	    6.68309 	    8.38078 	  114.90117
  95.05000 	    7.10213 	    8.04663 	  115.18842
  95.10000 	    7.50446 	    7.69152 	  115.47640
  95.15000 	    7.88904 	    7.31630 	  115.76509
  95.20000 	    8.25485 	    6.92184 	  116.05450
  95.25000 	    8.60094 	    6.50910 	  116.34464
  95.30000 	    8.92640 	    6.07905 	  116.63550
  95.35000 	    9.23035 	    5.63273 	  116.92709
  95.40000 	    9.51199 	    5.17122 	  117.21940
  95.45000 	    9.77055 	    4.69562 	  117.51245
  95.50000 	   10.00533 	    4.20709 	  117.80623
  95.55000 	   10.21568 	    3.70682 	  118.10075
  95.60000 	   10.40103 	    3.19604 	  118.39600
  95.65000 	   10.56083 	    2.67599 	  118.69199
  95.70000 	   10.69463 	    2.14795 	  118.98872
  95.75000 	   10.80202 	    1.61322 	  119.28619
  95.80000 	   10.88269 	    1.07311 	  119.58441
  95.85000 	   10.93634 	    0.52898 	  119.88337
  95.90000 	   10.96279 	   -0.01784 	  120.18308
  95.95000 	   10.96190 	   -0.56598 	  120.48353
  96.00000 	   10.93360 	   -1.11407 	  120.78474
  96.05000 	   10.87790 	   -1.66075 	  121.08671
  96.10000 	   10.79486 	   -2.20465 	  121.38942
  96.15000 	   10.68463 	   -2.74439 	  121.69290
  96.20000 	   10.54741 	   -3.27862 	  121.99713
  96.25000 	   10.38348 	   -3.80599 	  122.30212
  96.30000 	   10.19318 	   -4.32516 	  122.60788
  96.35000 	    9.97692 	   -4.83482 	  122.91440
  96.40000 	    9.73518 	   -5.33367 	  123.22168
  96.45000 	    9.46849 	   -5.82043 	  123.52974
  96.50000 	    9.17747 	   -6.29385 	  123.83856
  96.55000 	    8.86278 	   -6.75273 	  124.14816
  96.60000 	    8.52514 	   -7.19587 	  124.45853
  96.65000 	    8.16535 	   -7.62212 	  124.76967
  96.70000 	    7.78424 	   -8.03039 	  125.08160
  96.75000 	    7.38272 	   -8.41960 	  125.39430
  96.80000 	    6.96174 	   -8.78874 	  125.70779
  96.85000 	    6.52231 	   -9.13683 	  126.02206
  96.90000 	    6.06547 	   -9.46294 	  126.33711
  96.95000 	    5.59232 	   -9.76621 	  126.65295
  97.00000 	    5.10401 	  -10.04583 	  126.96959
  97.05000 	    4.60172 	  -10.30103 	  127.28701
  97.10000 	    4.08666 	  -10.53112 	  127.60523
  97.15000 	    3.56011 	  -10.73545 	  127.92424
  97.20000 	    3.02334 	  -10.91345 	  128.24405
  97.25000 	    2.47766 	  -11.06462 	  128.56466
  97.30000 	    1.92443 	  -11.18850 	  128.88607
  97.35000 	    1.36501 	  -11.28473 	  129.20829
  97.40000 	    0.80077 	  -11.35298 	  129.53131
  97.45000 	    0.23312 	  -11.39302 	  129.85514
  97.50000 	   -0.33653 	  -11.40467 	  130.17978
  97.55000 	   -0.90676 	  -11.38784 	  130.50523
  97.60000 	   -1.47615 	  -11.34251 	  130.83149
  97.65000 	   -2.04328 	  -11.26870 	  131.15857
  97.70000 	   -2.60671 	  -11.16653 	  131.48646
  97.75000 	   -3.16504 	  -11.03620 	  131.81518
  97.80000 	   -3.71685 	  -10.87795 	  132.14472
  97.85000 	   -4.26075 	  -10.69210 	  132.47508
  97.90000 	   -4.79535 	  -10.47907 	  132.80627
  97.95000 	   -5.31931 	  -10.23930 	  133.13828
  98.00000 	   -5.83127 	   -9.97333 	  133.47113
  98.05000 	   -6.32994 	   -9.68177 	  133.80481
  98.10000 	   -6.81403 	   -9.36527 	  134.13932
  98.15000 	   -7.28229 	   -9.02457 	  134.47467
  98.20000 	   -7.73352 	   -8.66046 	  134.81085
  98.25000 	   -8.16654 	   -8.27378 	  135.14788
  98.30000 	   -8.58023 	   -7.86545 	  135.48575
  98.35000 	   -8.97350 	   -7.43644 	  135.82446
  98.40000 	   -9.34533 	   -6.98777 	  136.16403
  98.45000 	   -9.69471 	   -6.52050 	  136.50444
  98.50000 	  -10.02074 	   -6.03577 	  136.84570
  98.55000 	  -10.32253 	   -5.53473 	  137.18781
  98.60000 	  -10.59926 	   -5.01860 	  137.53078
  98.65000 	  -10.85019 	   -4.48864 	  137.87461
  98.70000 	  -11.07463 	   -3.94613 	  138.21929
  98.75000 	  -11.27193 	   -3.39240 	  138.56484
  98.80000 	  -11.44155 	   -2.82880 	  138.91125
  98.85000 	  -11.58299 	   -2.25672 	  139.25853
  98.90000 	  -11.69583 	   -1.67757 	  139.60668
  98.95000 	  -11.77971 	   -1.09278 	  139.95570
  99.00000 	  -11.83435 	   -0.50380 	  140.30558
  99.05000 	  -11.85954 	    0.08792 	  140.65635
  99.10000 	  -11.85514 	    0.68090 	  141.00799
  99.15000 	  -11.82110 	    1.27365 	  141.36051
  99.20000 	  -11.75741 	    1.86471 	  141.71391
  99.25000 	  -11.66418 	    2.45258 	  142.06820
  99.30000 	  -11.54155 	    3.03579 	  142.42337
  99.35000 	  -11.38976 	    3.61287 	  142.77942
  99.40000 	  -11.20912 	    4.18235 	  143.13637
  99.45000 	  -11.00000 	    4.74281 	  143.49421
  99.50000 	  -10.76286 	    5.29281 	  143.85295
  99.55000 	  -10.49822 	    5.83095 	  144.21258
  99.60000 	  -10.20667 	    6.35586 	  144.57311
  99.65000 	   -9.88888 	    6.86620 	  144.93455
  99.70000 	   -9.54557 	    7.36064 	  145.29688
  99.75000 	   -9.17753 	    7.83792 	  145.66012
  99.80000 	   -8.78564 	    8.29680 	  146.02428
  99.85000 	   -8.37080 	    8.73608 	  146.38934
  99.90000 	   -7.93400 	    9.15462 	  146.75531
  99.95000 	   -7.47626 	    9.55132 	  147.12220
 100.00000 	   -6.99870 	    9.92513 	  147.49000
