t 	 y1 	 y2 	 revisa
  99.10000 	   -0.98517 	    0.18038 	    1.00310
  99.15000 	   -0.97492 	    0.22942 	    1.00310
  99.20000 	   -0.96223 	    0.27788 	    1.00310
  99.25000 	   -0.94714 	    0.32564 	    1.00311
  99.30000 	   -0.92967 	    0.37259 	    1.00311
  99.35000 	   -0.90988 	    0.41861 	    1.00311
  99.40000 	   -0.88781 	    0.46358 	    1.00311
  99.45000 	   -0.86352 	    0.50739 	    1.00311
  99.50000 	   -0.83707 	    0.54993 	    1.00311
  99.55000 	   -0.80853 	    0.59110 	    1.00312
  99.60000 	   -0.77796 	    0.63078 	    1.00312
  99.65000 	   -0.74545 	    0.66889 	    1.00312
  99.70000 	   -0.71108 	    0.70533 	    1.00312
  99.75000 	   -0.67492 	    0.74000 	    1.00312
  99.80000 	   -0.63708 	    0.77282 	    1.00312
  99.85000 	   -0.59764 	    0.80371 	    1.00313
  99.90000 	   -0.55671 	    0.83259 	    1.00313
  99.95000 	   -0.51438 	    0.85938 	    1.00313
 100.00000 	   -0.47077 	    0.88403 	    1.00313
