t 	 u 	 du
   1.97000 	    0.80959 	    3.67884
   1.97100 	    0.81326 	    3.67172
   1.97200 	    0.81693 	    3.66458
   1.97300 	    0.82059 	    3.65742
   1.97400 	    0.82424 	    3.65023
   1.97500 	    0.82789 	    3.64302
   1.97600 	    0.83153 	    3.63578
   1.97700 	    0.83516 	    3.62852
   1.97800 	    0.83879 	    3.62123
   1.97900 	    0.84240 	    3.61392
   1.98000 	    0.84601 	    3.60659
   1.98100 	    0.84962 	    3.59924
   1.98200 	    0.85321 	    3.59186
   1.98300 	    0.85680 	    3.58445
   1.98400 	    0.86038 	    3.57703
   1.98500 	    0.86396 	    3.56958
   1.98600 	    0.86752 	    3.56211
   1.98700 	    0.87108 	    3.55462
   1.98800 	    0.87463 	    3.54710
   1.98900 	    0.87817 	    3.53956
   1.99000 	    0.88171 	    3.53200
   1.99100 	    0.88524 	    3.52442
   1.99200 	    0.88876 	    3.51681
   1.99300 	    0.89227 	    3.50919
   1.99400 	    0.89578 	    3.50154
   1.99500 	    0.89927 	    3.49387
   1.99600 	    0.90276 	    3.48618
   1.99700 	    0.90625 	    3.47847
   1.99800 	    0.90972 	    3.47074
   1.99900 	    0.91319 	    3.46298
   2.00000 	    0.91665 	    3.45521
   2.00100 	    0.92010 	    3.44741
   2.00200 	    0.92354 	    3.43960
   2.00300 	    0.92698 	    3.43176
   2.00400 	    0.93041 	    3.42390
   2.00500 	    0.93383 	    3.41603
   2.00600 	    0.93724 	    3.40813
   2.00700 	    0.94064 	    3.40022
   2.00800 	    0.94404 	    3.39228
   2.00900 	    0.94743 	    3.38432
   2.01000 	    0.95081 	    3.37635
   2.01100 	    0.95418 	    3.36836
   2.01200 	    0.95754 	    3.36034
   2.01300 	    0.96090 	    3.35231
   2.01400 	    0.96425 	    3.34426
   2.01500 	    0.96759 	    3.33619
   2.01600 	    0.97092 	    3.32810
   2.01700 	    0.97424 	    3.32000
   2.01800 	    0.97756 	    3.31187
   2.01900 	    0.98087 	    3.30373
   2.02000 	    0.98417 	    3.29557
   2.02100 	    0.98746 	    3.28739
   2.02200 	    0.99074 	    3.27919
   2.02300 	    0.99402 	    3.27098
   2.02400 	    0.99728 	    3.26275
   2.02500 	    1.00054 	    3.25450
   2.02600 	    1.00379 	    3.24623
   2.02700 	    1.00704 	    3.23795
   2.02800 	    1.01027 	    3.22965
   2.02900 	    1.01350 	    3.22133
   2.03000 	    1.01671 	    3.21300
   2.03100 	    1.01992 	    3.20465
   2.03200 	    1.02312 	    3.19628
   2.03300 	    1.02631 	    3.18790
   2.03400 	    1.02950 	    3.17950
   2.03500 	    1.03267 	    3.17108
   2.03600 	    1.03584 	    3.16265
   2.03700 	    1.03900 	    3.15420
   2.03800 	    1.04215 	    3.14574
   2.03900 	    1.04529 	    3.13726
   2.04000 	    1.04842 	    3.12877
   2.04100 	    1.05155 	    3.12026
   2.04200 	    1.05466 	    3.11173
   2.04300 	    1.05777 	    3.10319
   2.04400 	    1.06087 	    3.09464
   2.04500 	    1.06396 	    3.08607
   2.04600 	    1.06704 	    3.07748
   2.04700 	    1.07011 	    3.06889
   2.04800 	    1.07318 	    3.06027
   2.04900 	    1.07624 	    3.05165
   2.05000 	    1.07928 	    3.04300
   2.05100 	    1.08232 	    3.03435
   2.05200 	    1.08535 	    3.02568
   2.05300 	    1.08837 	    3.01700
   2.05400 	    1.09139 	    3.00830
   2.05500 	    1.09439 	    2.99959
   2.05600 	    1.09738 	    2.99086
   2.05700 	    1.10037 	    2.98212
   2.05800 	    1.10335 	    2.97337
   2.05900 	    1.10632 	    2.96461
   2.06000 	    1.10928 	    2.95583
   2.06100 	    1.11223 	    2.94704
   2.06200 	    1.11517 	    2.93824
   2.06300 	    1.11811 	    2.92942
   2.06400 	    1.12103 	    2.92060
   2.06500 	    1.12395 	    2.91176
   2.06600 	    1.12685 	    2.90290
   2.06700 	    1.12975 	    2.89404
   2.06800 	    1.13264 	    2.88516
   2.06900 	    1.13552 	    2.87627
   2.07000 	    1.13839 	    2.86737
   2.07100 	    1.14126 	    2.85846
   2.07200 	    1.14411 	    2.84953
   2.07300 	    1.14696 	    2.84060
   2.07400 	    1.14979 	    2.83165
   2.07500 	    1.15262 	    2.82269
   2.07600 	    1.15544 	    2.81372
   2.07700 	    1.15825 	    2.80474
   2.07800 	    1.16105 	    2.79574
   2.07900 	    1.16384 	    2.78674
   2.08000 	    1.16662 	    2.77773
   2.08100 	    1.16939 	    2.76870
   2.08200 	    1.17216 	    2.75967
   2.08300 	    1.17491 	    2.75062
   2.08400 	    1.17766 	    2.74156
   2.08500 	    1.18040 	    2.73250
   2.08600 	    1.18313 	    2.72342
   2.08700 	    1.18584 	    2.71433
   2.08800 	    1.18855 	    2.70524
   2.08900 	    1.19125 	    2.69613
   2.09000 	    1.19395 	    2.68701
   2.09100 	    1.19663 	    2.67789
   2.09200 	    1.19930 	    2.66875
   2.09300 	    1.20197 	    2.65960
   2.09400 	    1.20462 	    2.65045
   2.09500 	    1.20727 	    2.64129
   2.09600 	    1.20990 	    2.63211
   2.09700 	    1.21253 	    2.62293
   2.09800 	    1.21515 	    2.61374
   2.09900 	    1.21776 	    2.60454
   2.10000 	    1.22036 	    2.59533
   2.10100 	    1.22295 	    2.58611
   2.10200 	    1.22553 	    2.57688
   2.10300 	    1.22810 	    2.56765
   2.10400 	    1.23067 	    2.55840
   2.10500 	    1.23322 	    2.54915
   2.10600 	    1.23576 	    2.53989
   2.10700 	    1.23830 	    2.53062
   2.10800 	    1.24083 	    2.52135
   2.10900 	    1.24334 	    2.51206
   2.11000 	    1.24585 	    2.50277
   2.11100 	    1.24835 	    2.49347
   2.11200 	    1.25084 	    2.48416
   2.11300 	    1.25332 	    2.47484
   2.11400 	    1.25579 	    2.46552
   2.11500 	    1.25825 	    2.45619
   2.11600 	    1.26070 	    2.44685
   2.11700 	    1.26314 	    2.43750
   2.11800 	    1.26557 	    2.42815
   2.11900 	    1.26800 	    2.41879
   2.12000 	    1.27041 	    2.40942
   2.12100 	    1.27282 	    2.40005
   2.12200 	    1.27521 	    2.39067
   2.12300 	    1.27760 	    2.38128
   2.12400 	    1.27997 	    2.37189
   2.12500 	    1.28234 	    2.36248
   2.12600 	    1.28470 	    2.35308
   2.12700 	    1.28705 	    2.34366
   2.12800 	    1.28939 	    2.33424
   2.12900 	    1.29172 	    2.32481
   2.13000 	    1.29404 	    2.31538
   2.13100 	    1.29635 	    2.30594
   2.13200 	    1.29865 	    2.29649
   2.13300 	    1.30094 	    2.28704
   2.13400 	    1.30322 	    2.27758
   2.13500 	    1.30549 	    2.26812
   2.13600 	    1.30776 	    2.25865
   2.13700 	    1.31001 	    2.24918
   2.13800 	    1.31226 	    2.23969
   2.13900 	    1.31449 	    2.23021
   2.14000 	    1.31672 	    2.22072
   2.14100 	    1.31893 	    2.21122
   2.14200 	    1.32114 	    2.20171
   2.14300 	    1.32334 	    2.19221
   2.14400 	    1.32552 	    2.18269
   2.14500 	    1.32770 	    2.17317
   2.14600 	    1.32987 	    2.16365
   2.14700 	    1.33203 	    2.15412
   2.14800 	    1.33418 	    2.14459
   2.14900 	    1.33632 	    2.13505
   2.15000 	    1.33845 	    2.12550
   2.15100 	    1.34057 	    2.11595
   2.15200 	    1.34268 	    2.10640
   2.15300 	    1.34478 	    2.09684
   2.15400 	    1.34687 	    2.08728
   2.15500 	    1.34896 	    2.07771
   2.15600 	    1.35103 	    2.06814
   2.15700 	    1.35309 	    2.05856
   2.15800 	    1.35515 	    2.04898
   2.15900 	    1.35719 	    2.03940
   2.16000 	    1.35923 	    2.02981
   2.16100 	    1.36125 	    2.02022
   2.16200 	    1.36327 	    2.01062
   2.16300 	    1.36527 	    2.00102
   2.16400 	    1.36727 	    1.99141
   2.16500 	    1.36925 	    1.98180
   2.16600 	    1.37123 	    1.97219
   2.16700 	    1.37320 	    1.96257
   2.16800 	    1.37516 	    1.95295
   2.16900 	    1.37710 	    1.94333
   2.17000 	    1.37904 	    1.93370
   2.17100 	    1.38097 	    1.92407
   2.17200 	    1.38289 	    1.91443
   2.17300 	    1.38480 	    1.90479
   2.17400 	    1.38670 	    1.89515
   2.17500 	    1.38859 	    1.88550
   2.17600 	    1.39047 	    1.87585
   2.17700 	    1.39234 	    1.86620
   2.17800 	    1.39420 	    1.85654
   2.17900 	    1.39606 	    1.84689
   2.18000 	    1.39790 	    1.83722
   2.18100 	    1.39973 	    1.82756
   2.18200 	    1.40155 	    1.81789
   2.18300 	    1.40337 	    1.80822
   2.18400 	    1.40517 	    1.79854
   2.18500 	    1.40696 	    1.78887
   2.18600 	    1.40875 	    1.77919
   2.18700 	    1.41052 	    1.76950
   2.18800 	    1.41229 	    1.75982
   2.18900 	    1.41404 	    1.75013
   2.19000 	    1.41579 	    1.74044
   2.19100 	    1.41752 	    1.73075
   2.19200 	    1.41925 	    1.72105
   2.19300 	    1.42096 	    1.71135
   2.19400 	    1.42267 	    1.70165
   2.19500 	    1.42437 	    1.69195
   2.19600 	    1.42605 	    1.68224
   2.19700 	    1.42773 	    1.67253
   2.19800 	    1.42940 	    1.66282
   2.19900 	    1.43106 	    1.65311
   2.20000 	    1.43271 	    1.64339
   2.20100 	    1.43434 	    1.63367
   2.20200 	    1.43597 	    1.62395
   2.20300 	    1.43759 	    1.61423
   2.20400 	    1.43920 	    1.60451
   2.20500 	    1.44080 	    1.59478
   2.20600 	    1.44239 	    1.58505
   2.20700 	    1.44397 	    1.57532
   2.20800 	    1.44554 	    1.56559
   2.20900 	    1.44710 	    1.55586
   2.21000 	    1.44865 	    1.54612
   2.21100 	    1.45019 	    1.53638
   2.21200 	    1.45173 	    1.52664
   2.21300 	    1.45325 	    1.51690
   2.21400 	    1.45476 	    1.50716
   2.21500 	    1.45626 	    1.49741
   2.21600 	    1.45775 	    1.48767
   2.21700 	    1.45924 	    1.47792
   2.21800 	    1.46071 	    1.46817
   2.21900 	    1.46217 	    1.45842
   2.22000 	    1.46363 	    1.44866
   2.22100 	    1.46507 	    1.43891
   2.22200 	    1.46651 	    1.42915
   2.22300 	    1.46793 	    1.41940
   2.22400 	    1.46934 	    1.40964
   2.22500 	    1.47075 	    1.39988
   2.22600 	    1.47214 	    1.39012
   2.22700 	    1.47353 	    1.38035
   2.22800 	    1.47490 	    1.37059
   2.22900 	    1.47627 	    1.36082
   2.23000 	    1.47763 	    1.35106
   2.23100 	    1.47897 	    1.34129
   2.23200 	    1.48031 	    1.33152
   2.23300 	    1.48164 	    1.32175
   2.23400 	    1.48295 	    1.31198
   2.23500 	    1.48426 	    1.30220
   2.23600 	    1.48556 	    1.29243
   2.23700 	    1.48684 	    1.28265
   2.23800 	    1.48812 	    1.27288
   2.23900 	    1.48939 	    1.26310
   2.24000 	    1.49065 	    1.25332
   2.24100 	    1.49190 	    1.24354
   2.24200 	    1.49314 	    1.23377
   2.24300 	    1.49436 	    1.22398
   2.24400 	    1.49558 	    1.21420
   2.24500 	    1.49679 	    1.20442
   2.24600 	    1.49799 	    1.19464
   2.24700 	    1.49918 	    1.18485
   2.24800 	    1.50036 	    1.17507
   2.24900 	    1.50153 	    1.16528
   2.25000 	    1.50269 	    1.15549
   2.25100 	    1.50384 	    1.14571
   2.25200 	    1.50498 	    1.13592
   2.25300 	    1.50611 	    1.12613
   2.25400 	    1.50724 	    1.11634
   2.25500 	    1.50835 	    1.10655
   2.25600 	    1.50945 	    1.09676
   2.25700 	    1.51054 	    1.08696
   2.25800 	    1.51162 	    1.07717
   2.25900 	    1.51270 	    1.06738
   2.26000 	    1.51376 	    1.05759
   2.26100 	    1.51481 	    1.04779
   2.26200 	    1.51585 	    1.03800
   2.26300 	    1.51689 	    1.02820
   2.26400 	    1.51791 	    1.01840
   2.26500 	    1.51892 	    1.00861
   2.26600 	    1.51993 	    0.99881
   2.26700 	    1.52092 	    0.98901
   2.26800 	    1.52191 	    0.97922
   2.26900 	    1.52288 	    0.96942
   2.27000 	    1.52384 	    0.95962
   2.27100 	    1.52480 	    0.94982
   2.27200 	    1.52574 	    0.94002
   2.27300 	    1.52668 	    0.93022
   2.27400 	    1.52760 	    0.92042
   2.27500 	    1.52852 	    0.91062
   2.27600 	    1.52943 	    0.90082
   2.27700 	    1.53032 	    0.89101
   2.27800 	    1.53121 	    0.88121
   2.27900 	    1.53208 	    0.87141
   2.28000 	    1.53295 	    0.86161
   2.28100 	    1.53381 	    0.85180
   2.28200 	    1.53465 	    0.84200
   2.28300 	    1.53549 	    0.83220
   2.28400 	    1.53632 	    0.82239
   2.28500 	    1.53714 	    0.81259
   2.28600 	    1.53794 	    0.80278
   2.28700 	    1.53874 	    0.79298
   2.28800 	    1.53953 	    0.78317
   2.28900 	    1.54031 	    0.77337
   2.29000 	    1.54108 	    0.76356
   2.29100 	    1.54183 	    0.75376
   2.29200 	    1.54258 	    0.74395
   2.29300 	    1.54332 	    0.73414
   2.29400 	    1.54405 	    0.72434
   2.29500 	    1.54477 	    0.71453
   2.29600 	    1.54548 	    0.70472
   2.29700 	    1.54618 	    0.69492
   2.29800 	    1.54687 	    0.68511
   2.29900 	    1.54755 	    0.67530
   2.30000 	    1.54822 	    0.66550
   2.30100 	    1.54888 	    0.65569
   2.30200 	    1.54953 	    0.64588
   2.30300 	    1.55017 	    0.63607
   2.30400 	    1.55080 	    0.62626
   2.30500 	    1.55143 	    0.61646
   2.30600 	    1.55204 	    0.60665
   2.30700 	    1.55264 	    0.59684
   2.30800 	    1.55323 	    0.58703
   2.30900 	    1.55381 	    0.57722
   2.31000 	    1.55439 	    0.56741
   2.31100 	    1.55495 	    0.55761
   2.31200 	    1.55550 	    0.54780
   2.31300 	    1.55604 	    0.53799
   2.31400 	    1.55658 	    0.52818
   2.31500 	    1.55710 	    0.51837
   2.31600 	    1.55761 	    0.50856
   2.31700 	    1.55812 	    0.49875
   2.31800 	    1.55861 	    0.48894
   2.31900 	    1.55910 	    0.47913
   2.32000 	    1.55957 	    0.46932
   2.32100 	    1.56003 	    0.45951
   2.32200 	    1.56049 	    0.44970
   2.32300 	    1.56093 	    0.43990
   2.32400 	    1.56137 	    0.43009
   2.32500 	    1.56179 	    0.42028
   2.32600 	    1.56221 	    0.41047
   2.32700 	    1.56261 	    0.40066
   2.32800 	    1.56301 	    0.39085
   2.32900 	    1.56340 	    0.38104
   2.33000 	    1.56377 	    0.37123
   2.33100 	    1.56414 	    0.36142
   2.33200 	    1.56450 	    0.35161
   2.33300 	    1.56484 	    0.34180
   2.33400 	    1.56518 	    0.33199
   2.33500 	    1.56551 	    0.32218
   2.33600 	    1.56582 	    0.31237
   2.33700 	    1.56613 	    0.30256
   2.33800 	    1.56643 	    0.29275
   2.33900 	    1.56672 	    0.28294
   2.34000 	    1.56699 	    0.27313
   2.34100 	    1.56726 	    0.26332
   2.34200 	    1.56752 	    0.25351
   2.34300 	    1.56777 	    0.24370
   2.34400 	    1.56801 	    0.23389
   2.34500 	    1.56824 	    0.22408
   2.34600 	    1.56846 	    0.21427
   2.34700 	    1.56867 	    0.20446
   2.34800 	    1.56887 	    0.19465
   2.34900 	    1.56905 	    0.18484
   2.35000 	    1.56923 	    0.17503
   2.35100 	    1.56941 	    0.16522
   2.35200 	    1.56957 	    0.15541
   2.35300 	    1.56972 	    0.14560
   2.35400 	    1.56986 	    0.13579
   2.35500 	    1.56999 	    0.12598
   2.35600 	    1.57011 	    0.11617
   2.35700 	    1.57022 	    0.10636
   2.35800 	    1.57032 	    0.09655
   2.35900 	    1.57041 	    0.08674
   2.36000 	    1.57049 	    0.07693
   2.36100 	    1.57057 	    0.06712
   2.36200 	    1.57063 	    0.05731
   2.36300 	    1.57068 	    0.04750
   2.36400 	    1.57072 	    0.03769
   2.36500 	    1.57076 	    0.02788
   2.36600 	    1.57078 	    0.01807
   2.36700 	    1.57079 	    0.00826
   2.36800 	    1.57080 	   -0.00155
   2.36900 	    1.57079 	   -0.01136
   2.37000 	    1.57077 	   -0.02117
   2.37100 	    1.57075 	   -0.03098
   2.37200 	    1.57071 	   -0.04079
   2.37300 	    1.57067 	   -0.05060
   2.37400 	    1.57061 	   -0.06041
   2.37500 	    1.57055 	   -0.07022
   2.37600 	    1.57047 	   -0.08003
   2.37700 	    1.57038 	   -0.08984
   2.37800 	    1.57029 	   -0.09965
   2.37900 	    1.57019 	   -0.10946
   2.38000 	    1.57007 	   -0.11927
   2.38100 	    1.56995 	   -0.12908
   2.38200 	    1.56981 	   -0.13889
   2.38300 	    1.56967 	   -0.14870
   2.38400 	    1.56952 	   -0.15851
   2.38500 	    1.56935 	   -0.16832
   2.38600 	    1.56918 	   -0.17813
   2.38700 	    1.56900 	   -0.18794
   2.38800 	    1.56880 	   -0.19775
   2.38900 	    1.56860 	   -0.20756
   2.39000 	    1.56839 	   -0.21737
   2.39100 	    1.56817 	   -0.22718
   2.39200 	    1.56793 	   -0.23699
   2.39300 	    1.56769 	   -0.24680
   2.39400 	    1.56744 	   -0.25661
   2.39500 	    1.56718 	   -0.26642
   2.39600 	    1.56691 	   -0.27623
   2.39700 	    1.56663 	   -0.28604
   2.39800 	    1.56634 	   -0.29585
   2.39900 	    1.56603 	   -0.30566
   2.40000 	    1.56572 	   -0.31547
   2.40100 	    1.56540 	   -0.32528
   2.40200 	    1.56507 	   -0.33509
   2.40300 	    1.56473 	   -0.34490
   2.40400 	    1.56438 	   -0.35471
   2.40500 	    1.56402 	   -0.36452
   2.40600 	    1.56365 	   -0.37433
   2.40700 	    1.56328 	   -0.38414
   2.40800 	    1.56289 	   -0.39395
   2.40900 	    1.56249 	   -0.40376
   2.41000 	    1.56208 	   -0.41357
   2.41100 	    1.56166 	   -0.42338
   2.41200 	    1.56123 	   -0.43319
   2.41300 	    1.56079 	   -0.44300
   2.41400 	    1.56035 	   -0.45281
   2.41500 	    1.55989 	   -0.46261
   2.41600 	    1.55942 	   -0.47242
   2.41700 	    1.55894 	   -0.48223
   2.41800 	    1.55846 	   -0.49204
   2.41900 	    1.55796 	   -0.50185
   2.42000 	    1.55745 	   -0.51166
   2.42100 	    1.55694 	   -0.52147
   2.42200 	    1.55641 	   -0.53128
   2.42300 	    1.55587 	   -0.54109
   2.42400 	    1.55533 	   -0.55090
   2.42500 	    1.55477 	   -0.56071
   2.42600 	    1.55421 	   -0.57051
   2.42700 	    1.55363 	   -0.58032
   2.42800 	    1.55305 	   -0.59013
   2.42900 	    1.55245 	   -0.59994
   2.43000 	    1.55185 	   -0.60975
   2.43100 	    1.55123 	   -0.61956
   2.43200 	    1.55061 	   -0.62936
   2.43300 	    1.54997 	   -0.63917
   2.43400 	    1.54933 	   -0.64898
   2.43500 	    1.54867 	   -0.65879
   2.43600 	    1.54801 	   -0.66860
   2.43700 	    1.54734 	   -0.67840
   2.43800 	    1.54665 	   -0.68821
   2.43900 	    1.54596 	   -0.69802
   2.44000 	    1.54526 	   -0.70782
   2.44100 	    1.54454 	   -0.71763
   2.44200 	    1.54382 	   -0.72744
   2.44300 	    1.54309 	   -0.73724
   2.44400 	    1.54235 	   -0.74705
   2.44500 	    1.54160 	   -0.75686
   2.44600 	    1.54083 	   -0.76666
   2.44700 	    1.54006 	   -0.77647
   2.44800 	    1.53928 	   -0.78627
   2.44900 	    1.53849 	   -0.79608
   2.45000 	    1.53769 	   -0.80588
   2.45100 	    1.53688 	   -0.81569
   2.45200 	    1.53606 	   -0.82549
   2.45300 	    1.53523 	   -0.83529
   2.45400 	    1.53439 	   -0.84510
   2.45500 	    1.53354 	   -0.85490
   2.45600 	    1.53268 	   -0.86470
   2.45700 	    1.53181 	   -0.87451
   2.45800 	    1.53093 	   -0.88431
   2.45900 	    1.53004 	   -0.89411
   2.46000 	    1.52914 	   -0.90391
   2.46100 	    1.52823 	   -0.91371
   2.46200 	    1.52731 	   -0.92352
   2.46300 	    1.52638 	   -0.93332
   2.46400 	    1.52545 	   -0.94312
   2.46500 	    1.52450 	   -0.95292
   2.46600 	    1.52354 	   -0.96272
   2.46700 	    1.52257 	   -0.97251
   2.46800 	    1.52160 	   -0.98231
   2.46900 	    1.52061 	   -0.99211
   2.47000 	    1.51961 	   -1.00191
   2.47100 	    1.51860 	   -1.01170
   2.47200 	    1.51759 	   -1.02150
   2.47300 	    1.51656 	   -1.03130
   2.47400 	    1.51552 	   -1.04109
   2.47500 	    1.51448 	   -1.05089
   2.47600 	    1.51342 	   -1.06068
   2.47700 	    1.51236 	   -1.07047
   2.47800 	    1.51128 	   -1.08027
   2.47900 	    1.51020 	   -1.09006
   2.48000 	    1.50910 	   -1.09985
   2.48100 	    1.50800 	   -1.10964
   2.48200 	    1.50688 	   -1.11943
   2.48300 	    1.50576 	   -1.12922
   2.48400 	    1.50462 	   -1.13901
   2.48500 	    1.50348 	   -1.14880
   2.48600 	    1.50233 	   -1.15859
   2.48700 	    1.50116 	   -1.16837
   2.48800 	    1.49999 	   -1.17816
   2.48900 	    1.49881 	   -1.18794
   2.49000 	    1.49761 	   -1.19773
   2.49100 	    1.49641 	   -1.20751
   2.49200 	    1.49520 	   -1.21729
   2.49300 	    1.49398 	   -1.22708
   2.49400 	    1.49274 	   -1.23686
   2.49500 	    1.49150 	   -1.24664
   2.49600 	    1.49025 	   -1.25641
   2.49700 	    1.48899 	   -1.26619
   2.49800 	    1.48772 	   -1.27597
   2.49900 	    1.48644 	   -1.28574
   2.50000 	    1.48515 	   -1.29552
   2.50100 	    1.48385 	   -1.30529
   2.50200 	    1.48254 	   -1.31507
   2.50300 	    1.48122 	   -1.32484
   2.50400 	    1.47989 	   -1.33461
   2.50500 	    1.47855 	   -1.34438
   2.50600 	    1.47720 	   -1.35414
   2.50700 	    1.47584 	   -1.36391
   2.50800 	    1.47447 	   -1.37367
   2.50900 	    1.47309 	   -1.38344
   2.51000 	    1.47170 	   -1.39320
   2.51100 	    1.47031 	   -1.40296
   2.51200 	    1.46890 	   -1.41272
   2.51300 	    1.46748 	   -1.42248
   2.51400 	    1.46605 	   -1.43224
   2.51500 	    1.46462 	   -1.44199
   2.51600 	    1.46317 	   -1.45175
   2.51700 	    1.46171 	   -1.46150
   2.51800 	    1.46025 	   -1.47125
   2.51900 	    1.45877 	   -1.48100
   2.52000 	    1.45728 	   -1.49075
   2.52100 	    1.45579 	   -1.50049
   2.52200 	    1.45428 	   -1.51024
   2.52300 	    1.45277 	   -1.51998
   2.52400 	    1.45124 	   -1.52972
   2.52500 	    1.44971 	   -1.53946
   2.52600 	    1.44816 	   -1.54920
   2.52700 	    1.44661 	   -1.55893
   2.52800 	    1.44505 	   -1.56867
   2.52900 	    1.44347 	   -1.57840
   2.53000 	    1.44189 	   -1.58813
   2.53100 	    1.44030 	   -1.59786
   2.53200 	    1.43869 	   -1.60758
   2.53300 	    1.43708 	   -1.61730
   2.53400 	    1.43546 	   -1.62703
   2.53500 	    1.43383 	   -1.63675
   2.53600 	    1.43219 	   -1.64646
   2.53700 	    1.43053 	   -1.65618
   2.53800 	    1.42887 	   -1.66589
   2.53900 	    1.42720 	   -1.67560
   2.54000 	    1.42552 	   -1.68531
   2.54100 	    1.42383 	   -1.69501
   2.54200 	    1.42213 	   -1.70472
   2.54300 	    1.42042 	   -1.71442
   2.54400 	    1.41870 	   -1.72411
   2.54500 	    1.41697 	   -1.73381
   2.54600 	    1.41524 	   -1.74350
   2.54700 	    1.41349 	   -1.75319
   2.54800 	    1.41173 	   -1.76288
   2.54900 	    1.40996 	   -1.77257
   2.55000 	    1.40818 	   -1.78225
   2.55100 	    1.40640 	   -1.79193
   2.55200 	    1.40460 	   -1.80160
   2.55300 	    1.40279 	   -1.81128
   2.55400 	    1.40098 	   -1.82095
   2.55500 	    1.39915 	   -1.83061
   2.55600 	    1.39732 	   -1.84028
   2.55700 	    1.39547 	   -1.84994
   2.55800 	    1.39362 	   -1.85960
   2.55900 	    1.39175 	   -1.86925
   2.56000 	    1.38988 	   -1.87890
   2.56100 	    1.38799 	   -1.88855
   2.56200 	    1.38610 	   -1.89820
   2.56300 	    1.38420 	   -1.90784
   2.56400 	    1.38229 	   -1.91748
   2.56500 	    1.38036 	   -1.92711
   2.56600 	    1.37843 	   -1.93674
   2.56700 	    1.37649 	   -1.94637
   2.56800 	    1.37454 	   -1.95599
   2.56900 	    1.37258 	   -1.96561
   2.57000 	    1.37061 	   -1.97523
   2.57100 	    1.36863 	   -1.98484
   2.57200 	    1.36664 	   -1.99445
   2.57300 	    1.36464 	   -2.00405
   2.57400 	    1.36263 	   -2.01365
   2.57500 	    1.36061 	   -2.02325
   2.57600 	    1.35858 	   -2.03284
   2.57700 	    1.35655 	   -2.04243
   2.57800 	    1.35450 	   -2.05201
   2.57900 	    1.35244 	   -2.06159
   2.58000 	    1.35038 	   -2.07117
   2.58100 	    1.34830 	   -2.08074
   2.58200 	    1.34621 	   -2.09030
   2.58300 	    1.34412 	   -2.09986
   2.58400 	    1.34201 	   -2.10942
   2.58500 	    1.33990 	   -2.11897
   2.58600 	    1.33778 	   -2.12852
   2.58700 	    1.33564 	   -2.13806
   2.58800 	    1.33350 	   -2.14760
   2.58900 	    1.33135 	   -2.15713
   2.59000 	    1.32919 	   -2.16666
   2.59100 	    1.32701 	   -2.17618
   2.59200 	    1.32483 	   -2.18570
   2.59300 	    1.32264 	   -2.19521
   2.59400 	    1.32044 	   -2.20472
   2.59500 	    1.31823 	   -2.21422
   2.59600 	    1.31601 	   -2.22372
   2.59700 	    1.31379 	   -2.23321
   2.59800 	    1.31155 	   -2.24269
   2.59900 	    1.30930 	   -2.25217
   2.60000 	    1.30704 	   -2.26165
   2.60100 	    1.30478 	   -2.27111
   2.60200 	    1.30250 	   -2.28058
   2.60300 	    1.30022 	   -2.29003
   2.60400 	    1.29792 	   -2.29948
   2.60500 	    1.29562 	   -2.30893
   2.60600 	    1.29330 	   -2.31836
   2.60700 	    1.29098 	   -2.32779
   2.60800 	    1.28865 	   -2.33722
   2.60900 	    1.28631 	   -2.34664
   2.61000 	    1.28395 	   -2.35605
   2.61100 	    1.28159 	   -2.36546
   2.61200 	    1.27922 	   -2.37486
   2.61300 	    1.27684 	   -2.38425
   2.61400 	    1.27446 	   -2.39364
   2.61500 	    1.27206 	   -2.40301
   2.61600 	    1.26965 	   -2.41239
   2.61700 	    1.26723 	   -2.42175
   2.61800 	    1.26481 	   -2.43111
   2.61900 	    1.26237 	   -2.44046
   2.62000 	    1.25992 	   -2.44980
   2.62100 	    1.25747 	   -2.45914
   2.62200 	    1.25501 	   -2.46847
   2.62300 	    1.25253 	   -2.47779
   2.62400 	    1.25005 	   -2.48710
   2.62500 	    1.24756 	   -2.49641
   2.62600 	    1.24506 	   -2.50571
   2.62700 	    1.24255 	   -2.51500
   2.62800 	    1.24003 	   -2.52428
   2.62900 	    1.23750 	   -2.53355
   2.63000 	    1.23496 	   -2.54282
   2.63100 	    1.23241 	   -2.55208
   2.63200 	    1.22986 	   -2.56133
   2.63300 	    1.22729 	   -2.57057
   2.63400 	    1.22472 	   -2.57980
   2.63500 	    1.22213 	   -2.58902
   2.63600 	    1.21954 	   -2.59824
   2.63700 	    1.21693 	   -2.60745
   2.63800 	    1.21432 	   -2.61664
   2.63900 	    1.21170 	   -2.62583
   2.64000 	    1.20907 	   -2.63501
   2.64100 	    1.20643 	   -2.64418
   2.64200 	    1.20378 	   -2.65334
   2.64300 	    1.20112 	   -2.66250
   2.64400 	    1.19846 	   -2.67164
   2.64500 	    1.19578 	   -2.68077
   2.64600 	    1.19310 	   -2.68990
   2.64700 	    1.19040 	   -2.69901
   2.64800 	    1.18770 	   -2.70811
   2.64900 	    1.18499 	   -2.71721
   2.65000 	    1.18226 	   -2.72629
   2.65100 	    1.17953 	   -2.73536
   2.65200 	    1.17679 	   -2.74443
   2.65300 	    1.17404 	   -2.75348
   2.65400 	    1.17129 	   -2.76252
