      x         y          u
   9.50000   4.25000   1.32745e+00
   9.75000   4.25000   6.61681e-01
  10.00000   4.25000   0.00000e+00
   0.00000   4.50000   9.87688e+01
   0.25000   4.50000   9.12817e+01
   0.50000   4.50000   8.43575e+01
   0.75000   4.50000   7.79533e+01
   1.00000   4.50000   7.20298e+01
   1.25000   4.50000   6.65505e+01
   1.50000   4.50000   6.14815e+01
   1.75000   4.50000   5.67917e+01
   2.00000   4.50000   5.24521e+01
   2.25000   4.50000   4.84360e+01
   2.50000   4.50000   4.47187e+01
   2.75000   4.50000   4.12771e+01
   3.00000   4.50000   3.80903e+01
   3.25000   4.50000   3.51383e+01
   3.50000   4.50000   3.24032e+01
   3.75000   4.50000   2.98681e+01
   4.00000   4.50000   2.75172e+01
   4.25000   4.50000   2.53361e+01
   4.50000   4.50000   2.33115e+01
   4.75000   4.50000   2.14307e+01
   5.00000   4.50000   1.96822e+01
   5.25000   4.50000   1.80553e+01
   5.50000   4.50000   1.65398e+01
   5.75000   4.50000   1.51264e+01
   6.00000   4.50000   1.38065e+01
   6.25000   4.50000   1.25719e+01
   6.50000   4.50000   1.14149e+01
   6.75000   4.50000   1.03285e+01
   7.00000   4.50000   9.30584e+00
   7.25000   4.50000   8.34072e+00
   7.50000   4.50000   7.42714e+00
   7.75000   4.50000   6.55946e+00
   8.00000   4.50000   5.73233e+00
   8.25000   4.50000   4.94063e+00
   8.50000   4.50000   4.17947e+00
   8.75000   4.50000   3.44414e+00
   9.00000   4.50000   2.73011e+00
   9.25000   4.50000   2.03296e+00
   9.50000   4.50000   1.34837e+00
   9.75000   4.50000   6.72108e-01
  10.00000   4.50000   0.00000e+00
   0.00000   4.75000   9.96917e+01
   0.25000   4.75000   9.21347e+01
   0.50000   4.75000   8.51457e+01
   0.75000   4.75000   7.86817e+01
   1.00000   4.75000   7.27029e+01
   1.25000   4.75000   6.71723e+01
   1.50000   4.75000   6.20560e+01
   1.75000   4.75000   5.73224e+01
   2.00000   4.75000   5.29422e+01
   2.25000   4.75000   4.88886e+01
   2.50000   4.75000   4.51365e+01
   2.75000   4.75000   4.16629e+01
   3.00000   4.75000   3.84462e+01
   3.25000   4.75000   3.54667e+01
   3.50000   4.75000   3.27061e+01
   3.75000   4.75000   3.01472e+01
   4.00000   4.75000   2.77744e+01
   4.25000   4.75000   2.55729e+01
   4.50000   4.75000   2.35293e+01
   4.75000   4.75000   2.16310e+01
   5.00000   4.75000   1.98662e+01
   5.25000   4.75000   1.82240e+01
   5.50000   4.75000   1.66944e+01
   5.75000   4.75000   1.52678e+01
   6.00000   4.75000   1.39356e+01
   6.25000   4.75000   1.26894e+01
   6.50000   4.75000   1.15216e+01
   6.75000   4.75000   1.04250e+01
   7.00000   4.75000   9.39283e+00
   7.25000   4.75000   8.41869e+00
   7.50000   4.75000   7.49657e+00
   7.75000   4.75000   6.62078e+00
   8.00000   4.75000   5.78591e+00
   8.25000   4.75000   4.98681e+00
   8.50000   4.75000   4.21854e+00
   8.75000   4.75000   3.47634e+00
   9.00000   4.75000   2.75564e+00
   9.25000   4.75000   2.05196e+00
   9.50000   4.75000   1.36097e+00
   9.75000   4.75000   6.78392e-01
  10.00000   4.75000   0.00000e+00
   0.00000   5.00000   1.00000e+02
   0.25000   5.00000   9.24196e+01
   0.50000   5.00000   8.54090e+01
   0.75000   5.00000   7.89250e+01
   1.00000   5.00000   7.29277e+01
   1.25000   5.00000   6.73801e+01
   1.50000   5.00000   6.22479e+01
   1.75000   5.00000   5.74996e+01
   2.00000   5.00000   5.31060e+01
   2.25000   5.00000   4.90398e+01
   2.50000   5.00000   4.52761e+01
   2.75000   5.00000   4.17917e+01
   3.00000   5.00000   3.85651e+01
   3.25000   5.00000   3.55764e+01
   3.50000   5.00000   3.28072e+01
   3.75000   5.00000   3.02405e+01
   4.00000   5.00000   2.78603e+01
   4.25000   5.00000   2.56520e+01
   4.50000   5.00000   2.36021e+01
   4.75000   5.00000   2.16979e+01
   5.00000   5.00000   1.99276e+01
   5.25000   5.00000   1.82804e+01
   5.50000   5.00000   1.67460e+01
   5.75000   5.00000   1.53151e+01
   6.00000   5.00000   1.39787e+01
   6.25000   5.00000   1.27287e+01
   6.50000   5.00000   1.15573e+01
   6.75000   5.00000   1.04573e+01
   7.00000   5.00000   9.42191e+00
   7.25000   5.00000   8.44475e+00
   7.50000   5.00000   7.51978e+00
   7.75000   5.00000   6.64128e+00
   8.00000   5.00000   5.80383e+00
   8.25000   5.00000   5.00226e+00
   8.50000   5.00000   4.23160e+00
   8.75000   5.00000   3.48711e+00
   9.00000   5.00000   2.76417e+00
   9.25000   5.00000   2.05832e+00
   9.50000   5.00000   1.36519e+00
   9.75000   5.00000   6.80492e-01
  10.00000   5.00000   0.00000e+00
   0.00000   5.25000   9.96917e+01
   0.25000   5.25000   9.21347e+01
   0.50000   5.25000   8.51457e+01
   0.75000   5.25000   7.86817e+01
   1.00000   5.25000   7.27029e+01
   1.25000   5.25000   6.71724e+01
   1.50000   5.25000   6.20561e+01
   1.75000   5.25000   5.73224e+01
   2.00000   5.25000   5.29423e+01
   2.25000   5.25000   4.88887e+01
   2.50000   5.25000   4.51366e+01
   2.75000   5.25000   4.16629e+01
   3.00000   5.25000   3.84463e+01
   3.25000   5.25000   3.54668e+01
   3.50000   5.25000   3.27061e+01
   3.75000   5.25000   3.01473e+01
   4.00000   5.25000   2.77744e+01
   4.25000   5.25000   2.55730e+01
   4.50000   5.25000   2.35294e+01
   4.75000   5.25000   2.16311e+01
   5.00000   5.25000   1.98663e+01
   5.25000   5.25000   1.82241e+01
   5.50000   5.25000   1.66944e+01
   5.75000   5.25000   1.52679e+01
   6.00000   5.25000   1.39357e+01
   6.25000   5.25000   1.26895e+01
   6.50000   5.25000   1.15217e+01
   6.75000   5.25000   1.04251e+01
   7.00000   5.25000   9.39290e+00
   7.25000   5.25000   8.41875e+00
   7.50000   5.25000   7.49663e+00
   7.75000   5.25000   6.62083e+00
   8.00000   5.25000   5.78596e+00
   8.25000   5.25000   4.98686e+00
   8.50000   5.25000   4.21858e+00
   8.75000   5.25000   3.47637e+00
   9.00000   5.25000   2.75566e+00
   9.25000   5.25000   2.05198e+00
   9.50000   5.25000   1.36098e+00
   9.75000   5.25000   6.78398e-01
  10.00000   5.25000   0.00000e+00
   0.00000   5.50000   9.87688e+01
   0.25000   5.50000   9.12818e+01
   0.50000   5.50000   8.43575e+01
   0.75000   5.50000   7.79534e+01
   1.00000   5.50000   7.20299e+01
   1.25000   5.50000   6.65505e+01
   1.50000   5.50000   6.14816e+01
   1.75000   5.50000   5.67918e+01
   2.00000   5.50000   5.24522e+01
   2.25000   5.50000   4.84361e+01
   2.50000   5.50000   4.47188e+01
   2.75000   5.50000   4.12773e+01
   3.00000   5.50000   3.80904e+01
   3.25000   5.50000   3.51385e+01
   3.50000   5.50000   3.24034e+01
   3.75000   5.50000   2.98682e+01
   4.00000   5.50000   2.75174e+01
   4.25000   5.50000   2.53363e+01
   4.50000   5.50000   2.33116e+01
   4.75000   5.50000   2.14309e+01
   5.00000   5.50000   1.96824e+01
   5.25000   5.50000   1.80554e+01
   5.50000   5.50000   1.65399e+01
   5.75000   5.50000   1.51266e+01
   6.00000   5.50000   1.38067e+01
   6.25000   5.50000   1.25720e+01
   6.50000   5.50000   1.14151e+01
   6.75000   5.50000   1.03286e+01
   7.00000   5.50000   9.30598e+00
   7.25000   5.50000   8.34084e+00
   7.50000   5.50000   7.42725e+00
   7.75000   5.50000   6.55957e+00
   8.00000   5.50000   5.73242e+00
   8.25000   5.50000   4.94071e+00
   8.50000   5.50000   4.17954e+00
   8.75000   5.50000   3.44421e+00
   9.00000   5.50000   2.73016e+00
   9.25000   5.50000   2.03299e+00
   9.50000   5.50000   1.34839e+00
   9.75000   5.50000   6.72121e-01
  10.00000   5.50000   0.00000e+00
   0.00000   5.75000   9.72370e+01
   0.25000   5.75000   8.98660e+01
   0.50000   5.75000   8.30492e+01
   0.75000   5.75000   7.67444e+01
   1.00000   5.75000   7.09127e+01
   1.25000   5.75000   6.55184e+01
   1.50000   5.75000   6.05281e+01
   1.75000   5.75000   5.59110e+01
   2.00000   5.75000   5.16387e+01
   2.25000   5.75000   4.76849e+01
   2.50000   5.75000   4.40252e+01
   2.75000   5.75000   4.06371e+01
   3.00000   5.75000   3.74997e+01
   3.25000   5.75000   3.45936e+01
   3.50000   5.75000   3.19009e+01
   3.75000   5.75000   2.94050e+01
   4.00000   5.75000   2.70906e+01
   4.25000   5.75000   2.49434e+01
   4.50000   5.75000   2.29501e+01
   4.75000   5.75000   2.10985e+01
   5.00000   5.75000   1.93772e+01
   5.25000   5.75000   1.77754e+01
   5.50000   5.75000   1.62835e+01
   5.75000   5.75000   1.48920e+01
   6.00000   5.75000   1.35926e+01
   6.25000   5.75000   1.23771e+01
   6.50000   5.75000   1.12381e+01
   6.75000   5.75000   1.01685e+01
   7.00000   5.75000   9.16168e+00
   7.25000   5.75000   8.21151e+00
   7.50000   5.75000   7.31209e+00
   7.75000   5.75000   6.45786e+00
   8.00000   5.75000   5.64354e+00
   8.25000   5.75000   4.86411e+00
   8.50000   5.75000   4.11474e+00
   8.75000   5.75000   3.39080e+00
   9.00000   5.75000   2.68783e+00
   9.25000   5.75000   2.00147e+00
   9.50000   5.75000   1.32749e+00
   9.75000   5.75000   6.61700e-01
  10.00000   5.75000   0.00000e+00
   0.00000   6.00000   9.51057e+01
   0.25000   6.00000   8.78963e+01
   0.50000   6.00000   8.12288e+01
   0.75000   6.00000   7.50622e+01
   1.00000   6.00000   6.93584e+01
   1.25000   6.00000   6.40823e+01
   1.50000   6.00000   5.92014e+01
   1.75000   6.00000   5.46855e+01
   2.00000   6.00000   5.05069e+01
   2.25000   6.00000   4.66397e+01
   2.50000   6.00000   4.30603e+01
   2.75000   6.00000   3.97464e+01
   3.00000   6.00000   3.66777e+01
   3.25000   6.00000   3.38353e+01
   3.50000   6.00000   3.12017e+01
   3.75000   6.00000   2.87605e+01
   4.00000   6.00000   2.64969e+01
   4.25000   6.00000   2.43967e+01
   4.50000   6.00000   2.24471e+01
   4.75000   6.00000   2.06361e+01
   5.00000   6.00000   1.89525e+01
   5.25000   6.00000   1.73859e+01
   5.50000   6.00000   1.59266e+01
   5.75000   6.00000   1.45657e+01
   6.00000   6.00000   1.32947e+01
   6.25000   6.00000   1.21058e+01
   6.50000   6.00000   1.09918e+01
   6.75000   6.00000   9.94561e+00
   7.00000   6.00000   8.96090e+00
   7.25000   6.00000   8.03155e+00
   7.50000   6.00000   7.15184e+00
   7.75000   6.00000   6.31633e+00
   8.00000   6.00000   5.51986e+00
   8.25000   6.00000   4.75751e+00
   8.50000   6.00000   4.02456e+00
   8.75000   6.00000   3.31650e+00
   9.00000   6.00000   2.62893e+00
   9.25000   6.00000   1.95761e+00
   9.50000   6.00000   1.29839e+00
   9.75000   6.00000   6.47199e-01
  10.00000   6.00000   0.00000e+00
   0.00000   6.25000   9.23880e+01
   0.25000   6.25000   8.53846e+01
   0.50000   6.25000   7.89077e+01
   0.75000   6.25000   7.29173e+01
   1.00000   6.25000   6.73765e+01
   1.25000   6.25000   6.22511e+01
   1.50000   6.25000   5.75097e+01
   1.75000   6.25000   5.31228e+01
   2.00000   6.25000   4.90636e+01
   2.25000   6.25000   4.53070e+01
   2.50000   6.25000   4.18298e+01
   2.75000   6.25000   3.86107e+01
   3.00000   6.25000   3.56297e+01
   3.25000   6.25000   3.28685e+01
   3.50000   6.25000   3.03101e+01
   3.75000   6.25000   2.79387e+01
   4.00000   6.25000   2.57397e+01
   4.25000   6.25000   2.36996e+01
   4.50000   6.25000   2.18057e+01
   4.75000   6.25000   2.00465e+01
   5.00000   6.25000   1.84109e+01
   5.25000   6.25000   1.68891e+01
   5.50000   6.25000   1.54715e+01
   5.75000   6.25000   1.41495e+01
   6.00000   6.25000   1.29148e+01
   6.25000   6.25000   1.17599e+01
   6.50000   6.25000   1.06777e+01
   6.75000   6.25000   9.66144e+00
   7.00000   6.25000   8.70487e+00
   7.25000   6.25000   7.80208e+00
   7.50000   6.25000   6.94750e+00
   7.75000   6.25000   6.13587e+00
   8.00000   6.25000   5.36215e+00
   8.25000   6.25000   4.62158e+00
   8.50000   6.25000   3.90958e+00
   8.75000   6.25000   3.22174e+00
   9.00000   6.25000   2.55382e+00
   9.25000   6.25000   1.90168e+00
   9.50000   6.25000   1.26130e+00
   9.75000   6.25000   6.28708e-01
  10.00000   6.25000   0.00000e+00
   0.00000   6.50000   8.91007e+01
   0.25000   6.50000   8.23465e+01
   0.50000   6.50000   7.61000e+01
   0.75000   6.50000   7.03228e+01
   1.00000   6.50000   6.49791e+01
   1.25000   6.50000   6.00362e+01
   1.50000   6.50000   5.54634e+01
   1.75000   6.50000   5.12327e+01
   2.00000   6.50000   4.73179e+01
   2.25000   6.50000   4.36950e+01
   2.50000   6.50000   4.03415e+01
   2.75000   6.50000   3.72369e+01
   3.00000   6.50000   3.43620e+01
   3.25000   6.50000   3.16990e+01
   3.50000   6.50000   2.92317e+01
   3.75000   6.50000   2.69447e+01
   4.00000   6.50000   2.48239e+01
   4.25000   6.50000   2.28564e+01
   4.50000   6.50000   2.10299e+01
   4.75000   6.50000   1.93332e+01
   5.00000   6.50000   1.77559e+01
   5.25000   6.50000   1.62882e+01
   5.50000   6.50000   1.49210e+01
   5.75000   6.50000   1.36461e+01
   6.00000   6.50000   1.24553e+01
   6.25000   6.50000   1.13415e+01
   6.50000   6.50000   1.02978e+01
   6.75000   6.50000   9.31770e+00
   7.00000   6.50000   8.39516e+00
   7.25000   6.50000   7.52450e+00
   7.50000   6.50000   6.70033e+00
   7.75000   6.50000   5.91757e+00
   8.00000   6.50000   5.17138e+00
   8.25000   6.50000   4.45716e+00
   8.50000   6.50000   3.77049e+00
   8.75000   6.50000   3.10712e+00
   9.00000   6.50000   2.46296e+00
   9.25000   6.50000   1.83402e+00
   9.50000   6.50000   1.21642e+00
   9.75000   6.50000   6.06340e-01
  10.00000   6.50000   0.00000e+00
   0.00000   6.75000   8.52640e+01
   0.25000   6.75000   7.88007e+01
   0.50000   6.75000   7.28232e+01
   0.75000   6.75000   6.72947e+01
   1.00000   6.75000   6.21812e+01
   1.25000   6.75000   5.74511e+01
   1.50000   6.75000   5.30752e+01
   1.75000   6.75000   4.90266e+01
   2.00000   6.75000   4.52804e+01
   2.25000   6.75000   4.18135e+01
   2.50000   6.75000   3.86044e+01
   2.75000   6.75000   3.56335e+01
   3.00000   6.75000   3.28824e+01
   3.25000   6.75000   3.03341e+01
   3.50000   6.75000   2.79730e+01
   3.75000   6.75000   2.57845e+01
   4.00000   6.75000   2.37550e+01
   4.25000   6.75000   2.18722e+01
   4.50000   6.75000   2.01244e+01
   4.75000   6.75000   1.85008e+01
   5.00000   6.75000   1.69914e+01
   5.25000   6.75000   1.55869e+01
   5.50000   6.75000   1.42786e+01
   5.75000   6.75000   1.30585e+01
   6.00000   6.75000   1.19190e+01
   6.25000   6.75000   1.08532e+01
   6.50000   6.75000   9.85443e+00
   6.75000   6.75000   8.91652e+00
   7.00000   6.75000   8.03370e+00
   7.25000   6.75000   7.20052e+00
   7.50000   6.75000   6.41184e+00
   7.75000   6.75000   5.66278e+00
   8.00000   6.75000   4.94872e+00
   8.25000   6.75000   4.26525e+00
   8.50000   6.75000   3.60815e+00
   8.75000   6.75000   2.97334e+00
   9.00000   6.75000   2.35692e+00
   9.25000   6.75000   1.75506e+00
   9.50000   6.75000   1.16405e+00
   9.75000   6.75000   5.80234e-01
  10.00000   6.75000   0.00000e+00
   0.00000   7.00000   8.09017e+01
   0.25000   7.00000   7.47690e+01
   0.50000   7.00000   6.90974e+01
   0.75000   7.00000   6.38518e+01
   1.00000   7.00000   5.89998e+01
   1.25000   7.00000   5.45117e+01
   1.50000   7.00000   5.03598e+01
   1.75000   7.00000   4.65183e+01
   2.00000   7.00000   4.29638e+01
   2.25000   7.00000   3.96742e+01
   2.50000   7.00000   3.66294e+01
   2.75000   7.00000   3.38104e+01
   3.00000   7.00000   3.12001e+01
   3.25000   7.00000   2.87822e+01
   3.50000   7.00000   2.65419e+01
   3.75000   7.00000   2.44653e+01
   4.00000   7.00000   2.25397e+01
   4.25000   7.00000   2.07532e+01
   4.50000   7.00000   1.90948e+01
   4.75000   7.00000   1.75543e+01
   5.00000   7.00000   1.61221e+01
   5.25000   7.00000   1.47894e+01
   5.50000   7.00000   1.35481e+01
   5.75000   7.00000   1.23904e+01
   6.00000   7.00000   1.13093e+01
   6.25000   7.00000   1.02980e+01
   6.50000   7.00000   9.35028e+00
   6.75000   7.00000   8.46036e+00
   7.00000   7.00000   7.62270e+00
   7.25000   7.00000   6.83215e+00
   7.50000   7.00000   6.08382e+00
   7.75000   7.00000   5.37308e+00
   8.00000   7.00000   4.69555e+00
   8.25000   7.00000   4.04705e+00
   8.50000   7.00000   3.42356e+00
   8.75000   7.00000   2.82123e+00
   9.00000   7.00000   2.23634e+00
   9.25000   7.00000   1.66527e+00
   9.50000   7.00000   1.10450e+00
   9.75000   7.00000   5.50550e-01
  10.00000   7.00000   0.00000e+00
   0.00000   7.25000   7.60406e+01
   0.25000   7.25000   7.02764e+01
   0.50000   7.25000   6.49456e+01
   0.75000   7.25000   6.00151e+01
   1.00000   7.25000   5.54548e+01
   1.25000   7.25000   5.12363e+01
   1.50000   7.25000   4.73338e+01
   1.75000   7.25000   4.37232e+01
   2.00000   7.25000   4.03823e+01
   2.25000   7.25000   3.72904e+01
   2.50000   7.25000   3.44285e+01
   2.75000   7.25000   3.17789e+01
   3.00000   7.25000   2.93254e+01
   3.25000   7.25000   2.70528e+01
   3.50000   7.25000   2.49471e+01
   3.75000   7.25000   2.29953e+01
   4.00000   7.25000   2.11854e+01
   4.25000   7.25000   1.95063e+01
   4.50000   7.25000   1.79475e+01
   4.75000   7.25000   1.64995e+01
   5.00000   7.25000   1.51534e+01
   5.25000   7.25000   1.39008e+01
   5.50000   7.25000   1.27341e+01
   5.75000   7.25000   1.16460e+01
   6.00000   7.25000   1.06298e+01
   6.25000   7.25000   9.67923e+00
   6.50000   7.25000   8.78848e+00
   6.75000   7.25000   7.95203e+00
   7.00000   7.25000   7.16471e+00
   7.25000   7.25000   6.42165e+00
   7.50000   7.25000   5.71828e+00
   7.75000   7.25000   5.05025e+00
   8.00000   7.25000   4.41343e+00
   8.25000   7.25000   3.80389e+00
   8.50000   7.25000   3.21786e+00
   8.75000   7.25000   2.65172e+00
   9.00000   7.25000   2.10198e+00
   9.25000   7.25000   1.56522e+00
   9.50000   7.25000   1.03814e+00
   9.75000   7.25000   5.17472e-01
  10.00000   7.25000   0.00000e+00
   0.00000   7.50000   7.07107e+01
   0.25000   7.50000   6.53505e+01
   0.50000   7.50000   6.03933e+01
   0.75000   7.50000   5.58085e+01
   1.00000   7.50000   5.15678e+01
   1.25000   7.50000   4.76450e+01
   1.50000   7.50000   4.40161e+01
   1.75000   7.50000   4.06585e+01
   2.00000   7.50000   3.75518e+01
   2.25000   7.50000   3.46766e+01
   2.50000   7.50000   3.20153e+01
   2.75000   7.50000   2.95515e+01
   3.00000   7.50000   2.72699e+01
   3.25000   7.50000   2.51566e+01
   3.50000   7.50000   2.31985e+01
   3.75000   7.50000   2.13835e+01
   4.00000   7.50000   1.97005e+01
   4.25000   7.50000   1.81390e+01
   4.50000   7.50000   1.66895e+01
   4.75000   7.50000   1.53430e+01
   5.00000   7.50000   1.40913e+01
   5.25000   7.50000   1.29265e+01
   5.50000   7.50000   1.18415e+01
   5.75000   7.50000   1.08297e+01
   6.00000   7.50000   9.88472e+00
   6.25000   7.50000   9.00081e+00
   6.50000   7.50000   8.17250e+00
   6.75000   7.50000   7.39467e+00
   7.00000   7.50000   6.66253e+00
   7.25000   7.50000   5.97156e+00
   7.50000   7.50000   5.31749e+00
   7.75000   7.50000   4.69628e+00
   8.00000   7.50000   4.10410e+00
   8.25000   7.50000   3.53728e+00
   8.50000   7.50000   2.99233e+00
   8.75000   7.50000   2.46587e+00
   9.00000   7.50000   1.95465e+00
   9.25000   7.50000   1.45552e+00
   9.50000   7.50000   9.65377e-01
   9.75000   7.50000   4.81203e-01
  10.00000   7.50000   0.00000e+00
   0.00000   7.75000   6.49448e+01
   0.25000   7.75000   6.00218e+01
   0.50000   7.75000   5.54688e+01
   0.75000   7.75000   5.12578e+01
   1.00000   7.75000   4.73629e+01
   1.25000   7.75000   4.37600e+01
   1.50000   7.75000   4.04269e+01
   1.75000   7.75000   3.73432e+01
   2.00000   7.75000   3.44898e+01
   2.25000   7.75000   3.18490e+01
   2.50000   7.75000   2.94047e+01
   2.75000   7.75000   2.71418e+01
   3.00000   7.75000   2.50463e+01
   3.25000   7.75000   2.31053e+01
   3.50000   7.75000   2.13069e+01
   3.75000   7.75000   1.96399e+01
   4.00000   7.75000   1.80941e+01
   4.25000   7.75000   1.66600e+01
   4.50000   7.75000   1.53287e+01
   4.75000   7.75000   1.40920e+01
   5.00000   7.75000   1.29423e+01
   5.25000   7.75000   1.18725e+01
   5.50000   7.75000   1.08760e+01
   5.75000   7.75000   9.94664e+00
   6.00000   7.75000   9.07873e+00
   6.25000   7.75000   8.26689e+00
   6.50000   7.75000   7.50612e+00
   6.75000   7.75000   6.79172e+00
   7.00000   7.75000   6.11928e+00
   7.25000   7.75000   5.48465e+00
   7.50000   7.75000   4.88391e+00
   7.75000   7.75000   4.31336e+00
   8.00000   7.75000   3.76946e+00
   8.25000   7.75000   3.24886e+00
   8.50000   7.75000   2.74834e+00
   8.75000   7.75000   2.26481e+00
   9.00000   7.75000   1.79527e+00
   9.25000   7.75000   1.33684e+00
   9.50000   7.75000   8.86663e-01
   9.75000   7.75000   4.41967e-01
  10.00000   7.75000   0.00000e+00
   0.00000   8.00000   5.87785e+01
   0.25000   8.00000   5.43229e+01
   0.50000   8.00000   5.02022e+01
   0.75000   8.00000   4.63910e+01
   1.00000   8.00000   4.28659e+01
   1.25000   8.00000   3.96051e+01
   1.50000   8.00000   3.65886e+01
   1.75000   8.00000   3.37976e+01
   2.00000   8.00000   3.12151e+01
   2.25000   8.00000   2.88251e+01
   2.50000   8.00000   2.66129e+01
   2.75000   8.00000   2.45648e+01
   3.00000   8.00000   2.26683e+01
   3.25000   8.00000   2.09116e+01
   3.50000   8.00000   1.92839e+01
   3.75000   8.00000   1.77752e+01
   4.00000   8.00000   1.63761e+01
   4.25000   8.00000   1.50782e+01
   4.50000   8.00000   1.38733e+01
   4.75000   8.00000   1.27540e+01
   5.00000   8.00000   1.17135e+01
   5.25000   8.00000   1.07452e+01
   5.50000   8.00000   9.84336e+00
   5.75000   8.00000   9.00226e+00
   6.00000   8.00000   8.21676e+00
   6.25000   8.00000   7.48200e+00
   6.50000   8.00000   6.79346e+00
   6.75000   8.00000   6.14689e+00
   7.00000   8.00000   5.53829e+00
   7.25000   8.00000   4.96392e+00
   7.50000   8.00000   4.42022e+00
   7.75000   8.00000   3.90383e+00
   8.00000   8.00000   3.41157e+00
   8.25000   8.00000   2.94040e+00
   8.50000   8.00000   2.48740e+00
   8.75000   8.00000   2.04978e+00
   9.00000   8.00000   1.62483e+00
   9.25000   8.00000   1.20991e+00
   9.50000   8.00000   8.02481e-01
   9.75000   8.00000   4.00006e-01
  10.00000   8.00000   0.00000e+00
   0.00000   8.25000   5.22499e+01
   0.25000   8.25000   4.82891e+01
   0.50000   8.25000   4.46261e+01
   0.75000   8.25000   4.12383e+01
   1.00000   8.25000   3.81047e+01
   1.25000   8.25000   3.52061e+01
   1.50000   8.25000   3.25246e+01
   1.75000   8.25000   3.00436e+01
   2.00000   8.25000   2.77480e+01
   2.25000   8.25000   2.56234e+01
   2.50000   8.25000   2.36569e+01
   2.75000   8.25000   2.18363e+01
   3.00000   8.25000   2.01505e+01
   3.25000   8.25000   1.85889e+01
   3.50000   8.25000   1.71420e+01
   3.75000   8.25000   1.58009e+01
   4.00000   8.25000   1.45572e+01
   4.25000   8.25000   1.34034e+01
   4.50000   8.25000   1.23324e+01
   4.75000   8.25000   1.13374e+01
   5.00000   8.25000   1.04125e+01
   5.25000   8.25000   9.55177e+00
   5.50000   8.25000   8.75006e+00
   5.75000   8.25000   8.00238e+00
   6.00000   8.25000   7.30412e+00
   6.25000   8.25000   6.65098e+00
   6.50000   8.25000   6.03892e+00
   6.75000   8.25000   5.46416e+00
   7.00000   8.25000   4.92316e+00
   7.25000   8.25000   4.41258e+00
   7.50000   8.25000   3.92927e+00
   7.75000   8.25000   3.47024e+00
   8.00000   8.25000   3.03266e+00
   8.25000   8.25000   2.61382e+00
   8.50000   8.25000   2.21113e+00
   8.75000   8.25000   1.82211e+00
   9.00000   8.25000   1.44436e+00
   9.25000   8.25000   1.07553e+00
   9.50000   8.25000   7.13351e-01
   9.75000   8.25000   3.55578e-01
  10.00000   8.25000   0.00000e+00
   0.00000   8.50000   4.53990e+01
   0.25000   8.50000   4.19576e+01
   0.50000   8.50000   3.87749e+01
   0.75000   8.50000   3.58313e+01
   1.00000   8.50000   3.31086e+01
   1.25000   8.50000   3.05900e+01
   1.50000   8.50000   2.82601e+01
   1.75000   8.50000   2.61044e+01
   2.00000   8.50000   2.41098e+01
   2.25000   8.50000   2.22638e+01
   2.50000   8.50000   2.05551e+01
   2.75000   8.50000   1.89733e+01
   3.00000   8.50000   1.75084e+01
   3.25000   8.50000   1.61516e+01
   3.50000   8.50000   1.48944e+01
   3.75000   8.50000   1.37291e+01
   4.00000   8.50000   1.26486e+01
   4.25000   8.50000   1.16460e+01
   4.50000   8.50000   1.07154e+01
   4.75000   8.50000   9.85092e+00
   5.00000   8.50000   9.04723e+00
   5.25000   8.50000   8.29939e+00
   5.50000   8.50000   7.60280e+00
   5.75000   8.50000   6.95316e+00
   6.00000   8.50000   6.34645e+00
   6.25000   8.50000   5.77894e+00
   6.50000   8.50000   5.24713e+00
   6.75000   8.50000   4.74773e+00
   7.00000   8.50000   4.27767e+00
   7.25000   8.50000   3.83403e+00
   7.50000   8.50000   3.41409e+00
   7.75000   8.50000   3.01525e+00
   8.00000   8.50000   2.63504e+00
   8.25000   8.50000   2.27111e+00
   8.50000   8.50000   1.92122e+00
   8.75000   8.50000   1.58321e+00
   9.00000   8.50000   1.25499e+00
   9.25000   8.50000   9.34516e-01
   9.50000   8.50000   6.19821e-01
   9.75000   8.50000   3.08957e-01
  10.00000   8.50000   0.00000e+00
   0.00000   8.75000   3.82683e+01
   0.25000   8.75000   3.53675e+01
   0.50000   8.75000   3.26847e+01
   0.75000   8.75000   3.02034e+01
   1.00000   8.75000   2.79083e+01
   1.25000   8.75000   2.57853e+01
   1.50000   8.75000   2.38214e+01
   1.75000   8.75000   2.20043e+01
   2.00000   8.75000   2.03229e+01
   2.25000   8.75000   1.87669e+01
   2.50000   8.75000   1.73266e+01
   2.75000   8.75000   1.59932e+01
   3.00000   8.75000   1.47584e+01
   3.25000   8.75000   1.36147e+01
   3.50000   8.75000   1.25550e+01
   3.75000   8.75000   1.15727e+01
   4.00000   8.75000   1.06619e+01
   4.25000   8.75000   9.81685e+00
   4.50000   8.75000   9.03239e+00
   4.75000   8.75000   8.30367e+00
   5.00000   8.75000   7.62622e+00
   5.25000   8.75000   6.99585e+00
   5.50000   8.75000   6.40867e+00
   5.75000   8.75000   5.86106e+00
   6.00000   8.75000   5.34965e+00
   6.25000   8.75000   4.87127e+00
   6.50000   8.75000   4.42299e+00
   6.75000   8.75000   4.00203e+00
   7.00000   8.75000   3.60580e+00
   7.25000   8.75000   3.23184e+00
   7.50000   8.75000   2.87786e+00
   7.75000   8.75000   2.54166e+00
   8.00000   8.75000   2.22117e+00
   8.25000   8.75000   1.91440e+00
   8.50000   8.75000   1.61947e+00
   8.75000   8.75000   1.33455e+00
